time_s,ivc_pressure_pa,lpa_pressure_pa,rpa_pressure_pa,svc_pressure_pa,aortic_arch_pressure_pa,ascending_aorta_pressure_pa,descending_aorta_pressure_pa,femoral_artery_pressure_pa,ventricle_pressure_pa,wedge_pressure_pa,ivc_flow_m3_s,lpa_flow_m3_s,rpa_flow_m3_s,svc_flow_m3_s,ascending_aorta_flow_m3_s,descending_aorta_flow_m3_s,ventricle_volume_m3
0.20199999999999996,1138.5472499336106,1170.6374,1145.3047000000001,1193.408078123154,9256.821854548029,9027.605509724373,8913.2135044645,6674.17811662441,9538.428200000002,848.6182854358001,2.392448511356209e-05,1.8e-05,2.2472981678710897e-05,2.0954883042542157e-05,0.0001694596308963903,7.202084855116436e-05,5.6742497971720425e-05
0.20300000000000007,1138.0844036011022,1170.6374,1146.320329438908,1194.121947991812,9244.225026872145,9013.679981595664,8901.661158235307,6738.835118410205,9539.7615,851.9787,2.3776689306853876e-05,1.8e-05,2.2439993566422387e-05,2.1042480540121383e-05,0.00016947785525452054,7.254597605321644e-05,5.6616388185252105e-05
0.20399999999999996,1140.9481043893657,1173.3040000000003,1144.9379048557932,1195.3635400619871,9231.273921911077,9001.393789349651,8891.247518070233,6804.191268669776,9539.7615,851.275999450761,2.3632555081180676e-05,1.8e-05,2.240672688032028e-05,2.1131865480017313e-05,0.00016949069698502555,7.305061430125335e-05,5.649048931049797e-05
0.20500000000000007,1143.0335101372218,1163.9709000000003,1144.6438840936612,1197.535980854098,9218.394641667788,8994.480696782139,8881.834523194933,6870.457622517052,9525.0952,846.6455000000001,2.3492759845361617e-05,1.8e-05,2.237325271725727e-05,2.122297904585753e-05,0.00016949807774023997,7.353420454696711e-05,5.636486942823024e-05
0.20599999999999996,1144.1829855309209,1165.3042,1145.3047000000001,1198.6367000000002,9208.282026827104,8987.774929177293,8869.875219922274,6935.209076435673,9525.0952,846.4501064362476,2.3357981008215715e-05,1.7999892979814318e-05,2.233964217408602e-05,2.13157624212697e-05,0.00016949964670448557,7.399618804205013e-05,5.6239596619221076e-05
0.20700000000000007,1145.4006286219196,1165.3042,1145.5382617494563,1198.9645316274593,9196.008064531576,8974.505230461544,8858.510073736525,6996.0224128554855,9521.0953,843.3975551487201,2.3225435630401264e-05,1.799815962902418e-05,2.2302870174417037e-05,2.1417443351936562e-05,0.0001694834782703194,7.4448416772714e-05,5.6114738964242673e-05
0.20799999999999996,1146.6365646467045,1157.3044,1147.004823853391,1199.97,9187.374987595906,8958.62106978041,8848.992203433045,7056.301411922392,9506.429,841.4218907259562,2.3088780156915124e-05,1.7994419204579172e-05,2.2257257987752242e-05,2.1541444497957687e-05,0.00016944390042984952,7.490275804368602e-05,5.599036454406722e-05
0.20900000000000007,1146.6380000000001,1159.971,1147.9713,1200.2680427656844,9176.13925323928,8946.919748485387,8834.519386626149,7116.449086697719,9502.429100000001,842.2196203567592,2.294817395418069e-05,1.7988817488901748e-05,2.2203379487910115e-05,2.1686432627655297e-05,0.00016938184419661246,7.535803552545562e-05,5.58665414394669e-05
0.20999999999999996,1144.2626044765295,1165.3042,1147.9379651229096,1205.2920883743018,9163.855226650381,8936.863687712168,8827.248815200124,7175.119784406947,9495.7626,835.6561938204129,2.280395851809289e-05,1.7981500264414373e-05,2.21419772011246e-05,2.185067706429052e-05,0.00016929824058414464,7.581307197893604e-05,5.57433377312139e-05
0.21100000000000008,1145.0227629997994,1158.6377,1143.986722538351,1203.9750075127836,9147.801374066503,8926.969972639756,8817.25790411905,7231.444740000736,9482.429600000001,834.7835419758691,2.2656475344546793e-05,1.7972613313539505e-05,2.2073793653629707e-05,2.203244713112435e-05,0.00016919402060598256,7.626669016504002e-05,5.562082150008041e-05
0.21199999999999997,1145.3047000000001,1159.971,1145.2465132854684,1203.9699,9133.743345762594,8917.724415878509,8806.15579694391,7286.661572389224,9479.763,837.0837492961579,2.2506065929437322e-05,1.7962302418699605e-05,2.199957137165936e-05,2.2230012151417912e-05,0.0001690701152756626,7.671771284468079e-05,5.549906082683861e-05
0.21300000000000008,1145.8409620628822,1161.3043000000002,1142.957238286095,1203.9699,9120.195331619749,8906.540677255562,8793.669644041285,7340.698205758239,9466.43,831.9792000000001,2.2353071768659542e-05,1.795071336231714e-05,2.192005288144757e-05,2.2441641448432193e-05,0.00016892745560672135,7.71649627787711e-05,5.5378123792260714e-05
0.21399999999999997,1147.352834429886,1154.6378000000002,1143.4772689985523,1207.076850099202,9105.281257521185,8898.91485112434,8783.24018054505,7391.0430912891015,9455.7636,832.0894393590598,2.219783435810838e-05,1.7937991926814573e-05,2.1835980709228277e-05,2.2665604345428336e-05,0.00016876697261269518,7.76072627282242e-05,5.525807847711887e-05
0.21500000000000008,1147.9713,1157.3044,1144.7772919486586,1207.2900079012047,9092.820198820442,8888.564365441864,8775.477796730745,7440.247357082357,9454.4303,835.8666751651435,2.204069519367889e-05,1.792428389461436e-05,2.1748097381235484e-05,2.2900170165667308e-05,0.00016858959730712064,7.804343545395287e-05,5.513899296218531e-05
0.21599999999999997,1147.5014056875486,1155.9711000000002,1146.1621755359954,1205.779024464002,9080.825910241494,8877.074664568203,8767.399905796206,7487.5085093393245,9438.430700000003,830.6459000000001,2.188199577126601e-05,1.7909735048138964e-05,2.1657145423703125e-05,2.3143608232410267e-05,0.00016839626070353406,7.847230371687027e-05,5.502099346135884e-05
0.21700000000000008,1143.473129758241,1150.6379000000002,1146.6380000000001,1205.3032,9070.243407114147,8868.130624326059,8756.926522400814,7527.085063685505,9430.430900000001,830.6882918631804,2.1722077586764802e-05,1.7894491169810853e-05,2.1563867362865217e-05,2.3394187868918173e-05,0.00016818789381547208,7.889269027788921e-05,5.490425641118349e-05
0.21799999999999997,1141.1921976503315,1154.6378000000002,1146.9864394115946,1204.9547605884054,9060.729635651014,8860.499713266014,8747.140174507314,7571.224817151126,9431.7642,834.5837593894023,2.1561282136070185e-05,1.7878698042052475e-05,2.146900572495568e-05,2.3650178398452192e-05,0.000167965427656471,7.930341789792289e-05,5.4788699356972213e-05
0.21900000000000008,1140.0142742251164,1149.3046,1147.3684827548866,1203.9699,9050.035199525853,8851.779218869659,8737.712778403064,7613.228391325208,9421.0978,825.3149644943626,2.139995091507723e-05,1.7862501447286312e-05,2.1373303036208537e-05,2.390984914427327e-05,0.00016772979324006744,7.970330933788409e-05,5.467422280208822e-05
0.21999999999999997,1137.5431068988505,1145.3047000000001,1144.0306407523271,1203.9699,9041.862157694362,8840.3914654936,8724.953725096959,7651.696873473596,9419.764500000001,826.6989696831895,2.1238425419680853e-05,1.7846047167934805e-05,2.1277501822857706e-05,2.4171469429642584e-05,0.0001674819215797977,8.0091187358686e-05,5.45607272498946e-05
0.22100000000000009,1136.0585588394763,1150.6379000000002,1145.3971444627869,1203.9699,9033.828984383043,8831.188666475793,8710.306519564381,7688.295174815484,9423.764400000002,831.977121703327,2.107704714577613e-05,1.782948098642043e-05,2.1182344611137215e-05,2.4433308577821073e-05,0.0001672227436891984,8.046587472124144e-05,5.4448113203754575e-05
0.22199999999999998,1138.8262060485936,1146.6380000000001,1146.6364184571578,1203.9699,9021.19260035092,8821.065175726319,8698.914070755894,7726.726208635523,9410.431400000001,823.9796934043453,2.0916157589257976e-05,1.7812948685165644e-05,2.1088573927280977e-05,2.4693635912069922e-05,0.00016695319058180586,8.082619418646357e-05,5.433628116703125e-05
0.2230000000000001,1140.7837080030722,1146.6380000000001,1146.6380000000001,1203.9699,9011.418531110745,8812.995302193036,8690.093804593025,7766.339703414025,9409.0981,825.2905691357047,2.0756098246021462e-05,1.7796596046592908e-05,2.099693229752302e-05,2.4950720755650062e-05,0.0001666741932711567,8.117096851526523e-05,5.4225131643087825e-05
0.22399999999999998,1142.9325186320634,1147.9713,1147.8272178868783,1202.780682113121,9004.039627962711,8803.422994600987,8679.243537746723,7802.538527249378,9410.431400000001,826.6437638801328,2.059721061196151e-05,1.7780568853124682e-05,2.090816224809726e-05,2.520283243182268e-05,0.00016638668277078726,8.149902046855953e-05,5.411456513528741e-05
0.2250000000000001,1143.1991532197908,1139.9715,1145.2744877429,1202.6366,8991.659008062996,8794.73146260623,8674.404759477864,7835.789590135258,9397.0984,820.0994714293222,2.0439836182973186e-05,1.7765012887183437e-05,2.082300630523772e-05,2.5448240263848717e-05,0.0001660915900942341,8.180917280725935e-05,5.40044821469932e-05
0.22599999999999998,1140.3351099266329,1138.6382,1142.280075416882,1199.95257135818,8980.346912128418,8787.878429392533,8666.871513674478,7868.753736794146,9393.098500000002,818.6514735740092,2.0284316454951447e-05,1.7750073931191628e-05,2.0742206995178345e-05,2.5685213574989293e-05,0.00016578984625503364,8.210024829227776e-05,5.389478318156832e-05
0.2270000000000001,1138.2460996767604,1145.3047000000001,1139.7848700187037,1199.3558091814482,8968.955664701885,8782.367750793204,8661.955301245114,7902.105930380605,9391.7652,821.2778116958972,2.0130992923791258e-05,1.7735897767571708e-05,2.0666506844153092e-05,2.5912021688505513e-05,0.00016548238226672226,8.23710696845278e-05,5.378536874237596e-05
0.22799999999999998,1137.0689259821543,1137.3049,1137.8516208951553,1198.349546619621,8959.942983175468,8776.735396798007,8653.093604935948,7932.419471462918,9377.0989,814.7689861979989,1.9980207085387675e-05,1.772263017874616e-05,2.0596648378395964e-05,2.612693392765834e-05,0.0001651701291428366,8.262045974492235e-05,5.367613933277924e-05
0.2290000000000001,1136.0042700644894,1139.9715,1137.8344392523027,1196.2348696261536,8949.639569562956,8770.330259537359,8649.92981669347,7966.584884932153,9374.4323,818.548141814554,1.9832300435635635e-05,1.7710416947137425e-05,2.0533374124140906e-05,2.6328219615708936e-05,0.00016485401789691296,8.28472412343745e-05,5.356699545614136e-05
0.22999999999999998,1138.6330183746038,1146.6380000000001,1140.786658573427,1197.6456707117873,8937.198080698881,8763.426029611946,8644.71173217497,8000.470376691993,9369.0991,817.5357758441206,1.968761447043019e-05,1.7699403855167977e-05,2.0477426607621906e-05,2.6514148075918257e-05,0.00016453497954248796,8.305023691379716e-05,5.345783761582542e-05
0.2310000000000001,1137.4765130514686,1142.6381000000001,1142.4401417124152,1198.8901042377888,8926.98466237528,8756.186230777656,8640.192515973371,8030.584293059183,9351.766200000002,812.1617395713326,1.9546490685666272e-05,1.7689736685260276e-05,2.042954835507292e-05,2.6682988631547453e-05,0.0001642139450930979,8.32282695441034e-05,5.334856631519464e-05
0.23199999999999998,1136.0746900223205,1143.9714000000001,1140.0067789334903,1199.97,8917.426205446636,8749.414682121493,8634.43059848228,8061.829540424714,9351.766200000002,817.0591855873636,1.9409270577238946e-05,1.7681561219836777e-05,2.039048189272794e-05,2.683301060585751e-05,0.00016389184556227942,8.338016188620613e-05,5.323908205761212e-05
0.2330000000000001,1137.674775955504,1141.3048000000001,1142.614557270005,1199.97,8905.34621809327,8738.736511670793,8628.082302179175,8096.833922513403,9342.4331,812.2823481229923,1.9276295641043137e-05,1.7675023241319946e-05,2.036096974682092e-05,2.696248332210955e-05,0.00016356961196356881,8.350473670101843e-05,5.312928534644106e-05
0.23399999999999999,1140.6525900364982,1135.9716,1143.8386966169392,1201.2640123298063,8894.069507566574,8724.723448768082,8621.834883064434,8130.642166132082,9327.7668,811.9797000000001,1.91479073729739e-05,1.7670268532132256e-05,2.0341754443585838e-05,2.7069676103564578e-05,0.00016324817531050272,8.360081674945321e-05,5.3019076685044574e-05
0.2350000000000001,1140.599663576172,1134.6383,1145.0479969661603,1201.3033,8885.021434189563,8718.721698664729,8613.526595877387,8168.848646666108,9323.766900000002,815.6708857299669,1.902444726892618e-05,1.766744287469615e-05,2.0333578509256663e-05,2.71528582734837e-05,0.0001629277716267777,8.366722653659325e-05,5.290835657678586e-05
0.236,1140.4956151314266,1134.6383,1146.4553902527744,1201.3033,8873.987420064843,8712.261990950577,8607.740443696117,8206.054779240725,9313.1005,812.3332391650778,1.8905280650587415e-05,1.7666726775406885e-05,2.0336247466215373e-05,2.7217183989163247e-05,0.00016259072245092002,8.371806485972085e-05,5.279702552502806e-05
