t_s,paao_mmhg,parch_mmhg,pdao_mmhg,qdao_ml_per_s,pivc_mmhg,qivc_ml_per_s,psvc_mmhg,qsvc_ml_per_s,prpa_mmhg,qrpa_ml_per_s,plpa_mmhg,qlpa_ml_per_s
0.256,71.0142503562589,69.97869946748668,69.58606465161628,88.35969999999999,8.904822620565513,17.334799999999998,8.798619965499135,24.0046,8.753993849846246,26.0087,8.11400285007125,15.7408
0.2570000000000001,70.93782344558613,69.92072301807545,69.56341408535212,88.1711,8.904822620565513,17.3445,8.798694967374184,23.9955,8.753993849846246,26.0085,8.113927848196203,15.7407
0.258,70.85929648241205,69.86004650116253,69.53963849096226,87.9787,8.904747618690466,17.354200000000002,8.79876996924923,23.9864,8.7539188479712,26.0083,8.113927848196203,15.740599999999999
0.2590000000000001,70.77896947423685,69.79666991674792,69.51451286282158,87.7817,8.90467261681542,17.363999999999997,8.79876996924923,23.977300000000003,8.7539188479712,26.0081,8.113927848196203,15.740499999999999
0.26,70.69699242481062,69.7308932723318,69.48788719717992,87.579,8.90467261681542,17.3738,8.798844971124279,23.9683,8.7539188479712,26.0079,8.113852846321157,15.7404
0.2610000000000001,70.61359033975849,69.66264156603916,69.45931148278706,87.36959999999999,8.90467261681542,17.3837,8.798919972999325,23.9594,8.753843846096153,26.0078,8.113852846321157,15.7403
0.262,70.52906322658065,69.59228980724517,69.4286357158929,87.1525,8.904597614940373,17.3936,8.798919972999325,23.9505,8.753843846096153,26.0076,8.113852846321157,15.740199999999998
0.2630000000000001,70.44363609090226,69.51991299782495,69.39555988899723,86.92660000000001,8.904597614940373,17.4035,8.798994974874372,23.9417,8.753768844221105,26.0074,8.11377784444611,15.740099999999998
0.264,70.35738393459836,69.44566114152853,69.35985899647491,86.6912,8.904522613065327,17.4135,8.799069976749418,23.9329,8.753768844221105,26.0073,8.11377784444611,15.739999999999998
0.2650000000000001,70.27045676141903,69.36990924773119,69.32130803270081,86.4454,8.904522613065327,17.4235,8.799069976749418,23.9241,8.753768844221105,26.0071,8.11377784444611,15.739900000000002
0.266,70.18300457511437,69.29265731643291,69.27983199579988,86.1887,8.904522613065327,17.4335,8.799144978624465,23.9154,8.753693842346058,26.007,8.113702842571064,15.7398
0.2670000000000001,70.09495237380933,69.21413035325882,69.23513087827196,85.9205,8.90444761119028,17.4436,8.799219980499512,23.9068,8.753693842346058,26.0068,8.113702842571064,15.739700000000001
0.268,70.00652516312907,69.13455336383409,69.18727968199204,85.6406,8.90444761119028,17.453699999999998,8.799294982374558,23.898200000000003,8.753693842346058,26.0067,8.113702842571064,15.739600000000001
0.26900000000000013,69.91749793744843,69.05407635190879,69.13620340508513,85.349,8.90444761119028,17.4638,8.799294982374558,23.889599999999998,8.753693842346058,26.0066,8.113627840696017,15.739500000000001
0.27,69.8278706967674,68.97269931748292,69.08190204755118,85.0456,8.90444761119028,17.474,8.799369984249605,23.881,8.75361884047101,26.0065,8.113627840696017,15.7394
0.27100000000000013,69.73756843921097,68.89064726618165,69.02452561314033,84.7308,8.904372609315232,17.4842,8.799444986124653,23.8725,8.75361884047101,26.0064,8.113627840696017,15.7393
0.272,69.64644116102902,68.80792019800494,68.96407410185253,84.40509999999999,8.904372609315232,17.4944,8.7995199879997,23.864,8.75361884047101,26.0063,8.11355283882097,15.7392
0.27300000000000013,69.5542638565964,68.72444311107778,68.90069751743793,84.069,8.904372609315232,17.5047,8.799594989874747,23.8556,8.75361884047101,26.0062,8.11355283882097,15.7391
0.274,69.46088652216304,68.64044101102527,68.83477086927172,83.7235,8.904372609315232,17.515,8.799594989874747,23.8472,8.75361884047101,26.0062,8.11355283882097,15.7391
0.27500000000000013,69.36615915397884,68.55561389034726,68.76636915922899,83.3693,8.904372609315232,17.5253,8.799669991749793,23.8388,8.753543838595963,26.0061,8.11355283882097,15.738999999999999
0.276,69.26978174454361,68.47011175279381,68.69579239480986,83.0074,8.904372609315232,17.5356,8.79974499362484,23.8304,8.753543838595963,26.0061,8.113477836945922,15.7389
0.27700000000000014,69.17160429010724,68.38370959273982,68.62334058351458,82.6391,8.90444761119028,17.5459,8.799819995499886,23.822,8.753543838595963,26.0061,8.113477836945922,15.7388
0.278,69.07147678691966,68.2963324083102,68.54923873096827,82.2652,8.90444761119028,17.5563,8.799894997374933,23.813699999999997,8.753543838595963,26.0061,8.113477836945922,15.7388
0.27900000000000014,68.96924923123078,68.20783019575488,68.47386184654616,81.887,8.90444761119028,17.566699999999997,8.79996999924998,23.8053,8.753543838595963,26.0061,8.113477836945922,15.7387
0.28,68.86469661741542,68.11812795319882,68.39743493587339,81.5055,8.90444761119028,17.5771,8.800045001125026,23.797,8.753543838595963,26.0061,8.113402835070875,15.738599999999998
0.28100000000000014,68.75766894172354,68.02707567689191,68.3201830045751,81.1216,8.904522613065327,17.587500000000002,8.800045001125026,23.788600000000002,8.753543838595963,26.0061,8.113402835070875,15.738599999999998
0.28200000000000003,68.64831620790518,67.93437335933397,68.2424060601515,80.7363,8.904522613065327,17.5979,8.800120003000075,23.7803,8.753543838595963,26.0061,8.113402835070875,15.738499999999998
0.28300000000000014,68.53633840846021,67.84002100052501,68.16425410635266,80.35029999999999,8.904522613065327,17.6084,8.800195004875121,23.772,8.75361884047101,26.0062,8.113402835070875,15.738499999999998
0.28400000000000003,68.42196054901372,67.74394359858995,68.08587714692867,79.96419999999999,8.904597614940373,17.6188,8.800270006750168,23.7636,8.75361884047101,26.0062,8.113402835070875,15.738499999999998
0.28500000000000014,68.30510762769069,67.64584114602864,68.00742518562964,79.57849999999999,8.904597614940373,17.6293,8.800345008625214,23.7553,8.75361884047101,26.0063,8.113402835070875,15.738400000000002
0.28600000000000003,68.1859296482412,67.54578864471611,67.92897322433059,79.19330000000001,8.90467261681542,17.6398,8.800420010500261,23.7469,8.75361884047101,26.0064,8.113402835070875,15.738400000000002
0.28700000000000014,68.06457661441534,67.44356108902721,67.85052126303157,78.80890000000001,8.904747618690466,17.650299999999998,8.800495012375308,23.7385,8.75361884047101,26.0065,8.113402835070875,15.738400000000002
0.28800000000000003,67.94127353183829,67.33930848271207,67.77206930173253,78.425,8.904747618690466,17.6608,8.800570014250356,23.730099999999997,8.753693842346058,26.0066,8.113402835070875,15.738400000000002
0.28900000000000015,67.81609540238506,67.2329558238956,67.69354233855846,78.0415,8.904822620565513,17.671300000000002,8.800645016125403,23.721700000000002,8.753693842346058,26.0068,8.113402835070875,15.738400000000002
0.29000000000000004,67.68941723543088,67.12457811445285,67.61479036975923,77.6577,8.90489762244056,17.6818,8.80072001800045,23.713199999999997,8.753693842346058,26.0069,8.113402835070875,15.738400000000002
0.29100000000000015,67.56146403660091,67.01417535438385,67.53566339158479,77.27329999999999,8.90489762244056,17.6923,8.800795019875496,23.7047,8.753768844221105,26.007,8.113402835070875,15.738400000000002
0.29200000000000004,67.43253581339533,66.90189754743868,67.45593639840995,76.8874,8.904972624315606,17.7028,8.800870021750544,23.696199999999997,8.753768844221105,26.0072,8.113402835070875,15.738400000000002
0.29300000000000015,67.30285757143928,66.78789469736742,67.37553438835971,76.4992,8.905047626190653,17.7133,8.80094502362559,23.6876,8.753768844221105,26.0074,8.113402835070875,15.738400000000002
0.29400000000000004,67.17272931823294,66.6723168079202,67.2940823520588,76.1078,8.905122628065701,17.7238,8.801020025500637,23.679000000000002,8.753843846096153,26.0076,8.113402835070875,15.738400000000002
0.29500000000000015,67.04237605940148,66.55531388284706,67.21143028575713,75.7125,8.905197629940748,17.7344,8.801095027375684,23.6704,8.753843846096153,26.0078,8.113402835070875,15.738499999999998
0.29600000000000004,66.91209780244505,66.43718592964824,67.12727818195454,75.31209999999999,8.905272631815794,17.7449,8.80117002925073,23.6617,8.7539188479712,26.008,8.113402835070875,15.738499999999998
0.29699999999999993,66.78211955298882,66.31800795019875,67.04147603690092,74.906,8.905347633690841,17.755399999999998,8.801245031125777,23.653,8.7539188479712,26.0082,8.113402835070875,15.738499999999998
0.29800000000000004,66.65259131478287,66.19815495387384,66.95372384309607,74.4933,8.905422635565888,17.7659,8.80139503487587,23.6442,8.753993849846246,26.0085,8.113402835070875,15.738599999999998
0.29899999999999993,66.52358808970224,66.0777769444236,66.86394659866495,74.0732,8.905497637440934,17.776500000000002,8.801470036750917,23.6353,8.753993849846246,26.0087,8.113477836945922,15.738599999999998
0.30000000000000004,66.39525988149703,65.95709892747318,66.7718442961074,73.64540000000001,8.905572639315983,17.787000000000003,8.801545038625965,23.6264,8.754068851721293,26.009,8.113477836945922,15.7387
0.30099999999999993,66.26768169204229,65.83627090677267,66.67749193729843,73.2093,8.90564764119103,17.7975,8.801620040501012,23.6175,8.75414385359634,26.0092,8.113477836945922,15.7388
0.30200000000000005,66.14077851946297,65.7155178879472,66.58073951848795,72.7647,8.905722643066076,17.808,8.801695042376059,23.6085,8.75414385359634,26.0095,8.113477836945922,15.7389
0.30299999999999994,66.01455036375908,65.59498987474687,66.48151203780094,72.3117,8.905797644941122,17.8185,8.801770044251105,23.5994,8.754218855471386,26.0098,8.113477836945922,15.7389
