t_s,paao_mmhg,qaao_ml_per_s,pv_mmhg,vv_ml,pa_mmhg,va_ml,qpa_ml_per_s,qmv_mmhg,ev_mmhg_per_ml,ea_mmhg_per_ml,stateav,statemv
0.43500000000000005,43.12648329067966,-16.978404968955566,3.137323103186671,37.39393585493207,6.524566195398776,38.274969557545816,28.405837167951972,6.3836034133202455,0.12000819367551656,0.20000000000000012,0.012019421478384152,0.2540219929684198
0.43599999999999994,43.22271242346481,-16.215185580788653,3.0504758000458154,37.417747752979,6.523610550378314,38.29552896793371,28.15612285403507,7.596712466140155,0.11646805659512541,0.20000000000000012,0.011058128336663958,0.2742364637784988
0.43700000000000006,43.320109637429915,-15.449978889767408,2.969337764799613,37.44213638613894,6.521735063025091,38.31453184895611,27.941535292572105,8.938654270174254,0.11315755945706849,0.2000000000000001,0.01016966884035876,0.2944018602438996
0.43799999999999994,43.41800015472375,-14.687142564332312,2.89356140214916,37.46723455866301,6.518908706505908,38.33188638617272,27.765567176344916,10.41102995973594,0.11006201722654224,0.2000000000000001,0.009348960865563733,0.31445437964631956
0.43900000000000006,43.515740036841315,-13.930768093880197,2.822820106073573,37.49317995815607,6.515105214314382,38.34750346597167,27.63171119813517,12.014631399181129,0.10716762741228514,0.2000000000000001,0.008591238081570226,0.3343371073804219
0.43999999999999995,43.61272359161677,-13.184638329284569,2.756807195126275,37.520114079616846,6.510303096215291,38.3612974428909,27.543460050724676,13.749483131490017,0.10446142657033039,0.2000000000000001,0.007892032954851226,0.353999644864644
0.44100000000000006,43.70838972035492,-12.452193320866046,2.695234872202712,37.548181161847815,6.504485610347698,38.37318649415525,27.503940174449298,15.614888910099735,0.10193124744450568,0.2000000000000001,0.007247160477647727,0.37339772234546487
0.44199999999999995,43.80222704881657,-11.736505088118754,2.637833212984518,37.5775271483699,6.4976406255469685,38.383077908544976,27.500895823702777,17.609481433968774,0.09956567700828806,0.2000000000000001,0.006652702647889377,0.3924928038548958
0.44300000000000006,43.893777746133246,-11.040261540626984,2.58434918626759,37.60829868397598,6.489757489220657,38.39084999069029,27.50335621076637,19.731274065447806,0.09735401561707911,0.2000000000000001,0.006104993704148575,0.4112516900858231
0.44399999999999995,43.98263999691483,-10.365759377466762,2.5345457085286296,37.64064215514818,6.480823241826283,38.39637965660693,27.507377711370378,21.977711794731928,0.09528623743222715,0.20000000000000007,0.005600606101588665,0.42964611038893036
0.44500000000000006,44.06846914974568,-9.714905446089224,2.488200734210669,37.67470278027982,6.470827858643941,38.39954679632322,27.5128594018446,24.34571968555423,0.09335295223722953,0.20000000000000007,0.0051363372020471485,0.4476523083137391
0.44599999999999995,44.15097761651901,-9.089225758200751,2.4451063825464217,37.710623759273936,6.459764887651887,38.40023474344583,27.51970035851882,26.83175323591198,0.0915453687318811,0.20000000000000007,0.004709196642979511,0.46525066750596156
0.44700000000000006,44.22993363911251,-8.489881149561805,2.4050681017215885,37.74854548852263,6.44763130168321,38.398330695004425,27.527799657722838,29.431848099127848,0.08985525936081278,0.20000000000000007,0.004316394345364393,0.48242535515233487
0.44799999999999995,44.305159071256,-7.917688436167112,2.367903870554688,37.78860484531232,6.43442733824135,38.393726083026685,27.53705637578644,32.14166835352218,0.08827492670838359,0.20000000000000007,0.0039553291191619525,0.49916398085228986
0.44900000000000007,44.37652634358461,-7.373145858130449,2.3334434374980297,37.83093454416038,6.4201563314045025,38.3863168996258,27.54736958903943,34.95655298992507,0.08679717147151543,0.20000000000000007,0.0036235778258158326,0.5154572722549053
0.44999999999999996,44.44395478920632,-6.856461607150182,2.3015275964964084,37.87566256613652,6.404824538023377,38.37600397763062,27.55863837381159,37.87156036899311,0.08541526200535446,0.20000000000000007,0.0033188850599209685,0.5312987683599013
0.45100000000000007,44.50740650674895,-6.3675842927384965,2.272007499029726,37.92291166089924,6.388440960126611,38.36269322896707,27.57076180643272,40.88151046997653,0.08412290542303129,0.20000000000000007,0.0030391533159235843,0.5466845310021312
0.45199999999999996,44.56688192938997,-5.906234303735751,2.2447440015016857,37.972798920014434,6.371017165196669,38.346295843118845,27.583638963232612,43.981024811457274,0.08291422021991723,0.20000000000000007,0.0027824336100362532,0.5616128747222564
0.45300000000000007,44.62241525368037,-5.471935151875851,2.2196070470132456,38.02543541914015,6.352567105757671,38.326728448065545,27.59716892054106,47.164563973845276,0.08178371038416679,0.20000000000000007,0.00254691653199796,0.576084114965
0.45399999999999996,44.67406986298062,-5.064044030907093,2.1964750804670103,38.08092592586527,6.333106939521986,38.30391323612602,27.611250754687852,50.42646269420888,0.08072624094874647,0.20000000000000007,0.002330923705548562,0.5901003343339356
0.45500000000000007,44.721933858861696,-4.681780977105315,2.175234495883444,38.139368669379756,6.312654851171369,38.27777805713065,27.625783542002793,53.76096253737746,0.07973701493517962,0.20000000000000007,0.002132899640282068,0.6036651664620174
