time_s,upper_body_arterial_pressure_mmHg,upper_body_venous_pressure_mmHg,lower_body_arterial_pressure_mmHg,lower_body_venous_pressure_mmHg
6.508,29.88293,6.340683,34.217484,26.538612
6.509,29.879453,6.341208,34.211479,26.536969
6.51,29.87597,6.341734,34.205467,26.535293
6.511,29.872484,6.342258,34.199447,26.533585
6.512,29.868997,6.342783,34.193421,26.531846
6.513,29.865509,6.343306,34.18739,26.530077
6.514,29.862022,6.34383,34.181356,26.528276
6.515,29.858539,6.344353,34.175318,26.526446
6.516,29.855059,6.344875,34.169279,26.524585
6.517,29.851586,6.345398,34.163239,26.522695
6.518,29.848121,6.345919,34.157201,26.520776
6.519,29.844665,6.346441,34.151165,26.518828
6.52,29.841218,6.346962,34.145133,26.516852
6.521,29.837784,6.347482,34.139107,26.514848
6.522,29.834363,6.348002,34.133088,26.512816
6.523,29.830955,6.348522,34.127077,26.510758
6.524,29.827562,6.349041,34.121076,26.508672
6.525,29.824185,6.34956,34.115087,26.506561
6.526,29.820825,6.350078,34.109111,26.504423
6.527,29.817481,6.350596,34.10315,26.502261
6.528,29.814154,6.351114,34.097204,26.500073
6.529,29.810845,6.351631,34.091277,26.497861
6.53,29.807553,6.352148,34.085369,26.495625
6.531,29.804278,6.352664,34.079481,26.493366
6.532,29.801019,6.35318,34.073616,26.491083
6.533,29.797777,6.353696,34.067774,26.488778
6.534,29.79455,6.354211,34.061956,26.486451
6.535,29.791337,6.354726,34.056164,26.484103
6.536,29.788138,6.355241,34.050398,26.481734
6.537,29.78495,6.355755,34.044659,26.479344
6.538,29.781773,6.356269,34.038948,26.476934
6.539,29.778605,6.356782,34.033265,26.474505
6.54,29.775444,6.357295,34.02761,26.472057
6.541,29.772288,6.357808,34.021983,26.46959
6.542,29.769136,6.35832,34.016383,26.467106
6.543,29.765986,6.358832,34.010811,26.464603
6.544,29.762835,6.359344,34.005264,26.462084
6.545,29.759683,6.359855,33.999742,26.459548
6.546,29.756525,6.360366,33.994243,26.456996
6.547,29.753362,6.360876,33.988765,26.454428
6.548,29.750191,6.361387,33.983308,26.451844
6.549,29.747009,6.361897,33.977867,26.449246
6.55,29.743816,6.362406,33.972442,26.446632
6.551,29.74061,6.362915,33.96703,26.444005
6.552,29.737389,6.363424,33.961627,26.441363
6.553,29.734152,6.363932,33.956232,26.438707
6.554,29.730897,6.364441,33.950841,26.436037
6.555,29.727623,6.364948,33.945452,26.433354
6.556,29.724331,6.365456,33.940062,26.430657
6.557,29.721017,6.365963,33.934667,26.427947
6.558,29.717683,6.366469,33.929265,26.425224
6.559,29.714327,6.366976,33.923853,26.422488
6.56,29.710949,6.367482,33.91843,26.419739
6.561,29.707549,6.367987,33.912991,26.416977
6.562,29.704127,6.368493,33.907536,26.414202
6.563,29.700682,6.368998,33.902062,26.411414
6.564,29.697215,6.369502,33.896568,26.408613
6.565,29.693725,6.370007,33.891051,26.405799
6.566,29.690214,6.37051,33.88551,26.402972
6.567,29.686681,6.371014,33.879945,26.400132
6.568,29.683126,6.371517,33.874355,26.397279
6.569,29.679549,6.37202,33.868738,26.394412
6.57,29.675952,6.372522,33.863095,26.391532
6.571,29.672334,6.373024,33.857426,26.388639
6.572,29.668696,6.373526,33.851729,26.385732
6.573,29.665037,6.374027,33.846006,26.382811
6.574,29.661359,6.374528,33.840256,26.379877
6.575,29.65766,6.375029,33.834481,26.376929
6.576,29.653942,6.375529,33.82868,26.373967
6.577,29.650205,6.376029,33.822853,26.370991
6.578,29.646448,6.376528,33.817002,26.368001
6.579,29.642672,6.377028,33.811127,26.364997
6.58,29.638877,6.377526,33.805228,26.361979
6.581,29.635062,6.378024,33.799305,26.358947
6.582,29.631229,6.378522,33.79336,26.355901
6.583,29.627377,6.37902,33.787392,26.352841
6.584,29.623506,6.379517,33.781401,26.349767
6.585,29.619617,6.380014,33.775388,26.346678
6.586,29.615709,6.38051,33.769353,26.343575
6.587,29.611785,6.381006,33.763295,26.340458
6.588,29.607843,6.381501,33.757214,26.337327
6.589,29.603884,6.381997,33.75111,26.334181
6.59,29.59991,6.382491,33.744983,26.331021
6.591,29.595922,6.382985,33.738833,26.327846
6.592,29.591919,6.383479,33.732658,26.324657
6.593,29.587904,6.383973,33.72646,26.321454
6.594,29.583878,6.384466,33.720237,26.318236
6.595,29.579842,6.384958,33.713989,26.315003
6.596,29.575797,6.38545,33.707717,26.311756
6.597,29.571747,6.385942,33.70142,26.308494
6.598,29.567691,6.386433,33.6951,26.305218
6.599,29.563633,6.386924,33.688755,26.301927
6.6,29.559574,6.387415,33.682388,26.298621
6.601,29.555517,6.387905,33.675998,26.295301
6.602,29.551463,6.388394,33.669588,26.291965
6.603,29.547414,6.388883,33.663158,26.288615
6.604,29.543372,6.389372,33.656711,26.285251
6.605,29.53934,6.38986,33.650247,26.281871
6.606,29.535319,6.390348,33.643771,26.278477
6.607,29.531312,6.390835,33.637283,26.275068
6.608,29.527319,6.391322,33.630787,26.271645
6.609,29.523342,6.391809,33.624285,26.268208
6.61,29.519384,6.392295,33.61778,26.264757
6.611,29.515444,6.39278,33.611276,26.261291
6.612,29.511524,6.393265,33.604776,26.257812
6.613,29.507625,6.39375,33.598283,26.254319
6.614,29.503746,6.394234,33.5918,26.250812
6.615,29.49989,6.394718,33.58533,26.247293
6.616,29.496055,6.395201,33.578876,26.243761
6.617,29.492241,6.395684,33.572442,26.240216
6.618,29.488449,6.396166,33.566031,26.23666
6.619,29.484676,6.396648,33.559644,26.233092
6.62,29.480924,6.397129,33.553283,26.229512
6.621,29.477191,6.39761,33.546952,26.225922
6.622,29.473475,6.398091,33.540651,26.222321
6.623,29.469775,6.398571,33.534382,26.218709
6.624,29.466091,6.399051,33.528146,26.215089
6.625,29.46242,6.39953,33.521943,26.211459
6.626,29.45876,6.400009,33.515773,26.20782
6.627,29.455112,6.400487,33.509637,26.204173
6.628,29.451471,6.400965,33.503533,26.200518
6.629,29.447838,6.401442,33.497461,26.196855
6.63,29.444211,6.401919,33.49142,26.193185
6.631,29.440587,6.402396,33.485408,26.189509
6.632,29.436965,6.402872,33.479423,26.185826
6.633,29.433344,6.403347,33.473463,26.182136
6.634,29.429723,6.403822,33.467526,26.178441
6.635,29.426099,6.404297,33.46161,26.17474
6.636,29.422473,6.404771,33.455712,26.171034
6.637,29.418842,6.405245,33.449831,26.167323
6.638,29.415205,6.405718,33.443962,26.163607
6.639,29.411563,6.406191,33.438105,26.159886
6.64,29.407914,6.406664,33.432257,26.156161
6.641,29.404257,6.407136,33.426415,26.152431
6.642,29.400592,6.407607,33.420577,26.148697
6.643,29.396918,6.408078,33.414741,26.144959
6.644,29.393235,6.408549,33.408906,26.141216
6.645,29.389542,6.409019,33.403069,26.137469
6.646,29.385839,6.409489,33.39723,26.133719
6.647,29.382126,6.409959,33.391387,26.129964
6.648,29.378403,6.410428,33.385539,26.126205
6.649,29.374669,6.410896,33.379685,26.122442
6.65,29.370924,6.411364,33.373824,26.118675
6.651,29.367168,6.411832,33.367956,26.114904
6.652,29.363402,6.412299,33.36208,26.111128
6.653,29.359624,6.412766,33.356196,26.107349
6.654,29.355836,6.413232,33.350304,26.103566
6.655,29.352036,6.413698,33.344404,26.099778
6.656,29.348225,6.414163,33.338495,26.095986
6.657,29.344403,6.414628,33.332578,26.09219
6.658,29.34057,6.415093,33.326652,26.08839
6.659,29.336725,6.415557,33.320718,26.084585
6.66,29.33287,6.416021,33.314775,26.080777
6.661,29.329004,6.416484,33.308824,26.076963
6.662,29.325128,6.416947,33.302863,26.073146
6.663,29.321241,6.41741,33.296894,26.069324
6.664,29.317344,6.417872,33.290915,26.065498
6.665,29.313437,6.418334,33.284927,26.061667
6.666,29.309521,6.418795,33.27893,26.057832
6.667,29.305595,6.419256,33.272922,26.053992
6.668,29.301661,6.419716,33.266904,26.050148
6.669,29.297719,6.420176,33.260876,26.046299
6.67,29.293769,6.420636,33.254837,26.042446
6.671,29.289811,6.421095,33.248787,26.038588
6.672,29.285847,6.421553,33.242726,26.034725
6.673,29.281876,6.422012,33.236654,26.030857
6.674,29.277899,6.42247,33.23057,26.026985
6.675,29.273916,6.422927,33.224475,26.023108
6.676,29.269928,6.423384,33.218369,26.019225
6.677,29.265934,6.423841,33.212252,26.015338
6.678,29.261936,6.424297,33.206125,26.011446
6.679,29.257931,6.424753,33.199987,26.007549
6.68,29.253922,6.425209,33.19384,26.003647
6.681,29.249907,6.425664,33.187684,25.99974
6.682,29.245886,6.426118,33.181519,25.995827
6.683,29.241858,6.426572,33.175346,25.99191
6.684,29.237824,6.427026,33.169166,25.987987
6.685,29.233781,6.42748,33.162979,25.984059
6.686,29.22973,6.427933,33.156785,25.980126
6.687,29.225669,6.428385,33.150586,25.976188
6.688,29.221598,6.428838,33.144382,25.972245
6.689,29.217514,6.429289,33.138172,25.968297
6.69,29.213418,6.429741,33.131958,25.964343
6.691,29.209308,6.430192,33.125738,25.960385
6.692,29.205182,6.430642,33.119512,25.956421
6.693,29.201039,6.431092,33.113281,25.952453
6.694,29.196878,6.431542,33.107043,25.948479
6.695,29.192698,6.431992,33.100797,25.9445
6.696,29.188499,6.432441,33.094542,25.940516
6.697,29.184278,6.432889,33.088277,25.936527
6.698,29.180035,6.433337,33.082001,25.932533
6.699,29.175769,6.433785,33.075711,25.928534
6.7,29.171481,6.434232,33.069406,25.924529
6.701,29.167168,6.434679,33.063084,25.920519
6.702,29.162832,6.435125,33.056743,25.916503
6.703,29.158472,6.435571,33.050381,25.912482
6.704,29.154088,6.436017,33.043996,25.908455
6.705,29.149681,6.436462,33.037586,25.904423
6.706,29.145251,6.436907,33.03115,25.900384
6.707,29.140798,6.437351,33.024684,25.896339
6.708,29.136324,6.437795,33.018189,25.892287
6.709,29.131829,6.438239,33.011662,25.888229
6.71,29.127314,6.438682,33.005102,25.884165
6.711,29.122781,6.439124,32.99851,25.880093
6.712,29.118231,6.439567,32.991883,25.876014
6.713,29.113665,6.440008,32.985222,25.871927
6.714,29.109084,6.44045,32.978528,25.867833
6.715,29.10449,6.440891,32.971799,25.86373
6.716,29.099883,6.441331,32.965038,25.85962
6.717,29.095266,6.441771,32.958245,25.855501
6.718,29.090639,6.442211,32.951421,25.851374
6.719,29.086004,6.44265,32.944567,25.847239
6.72,29.081361,6.443088,32.937686,25.843094
6.721,29.076713,6.443527,32.930779,25.83894
6.722,29.072059,6.443964,32.923849,25.834778
6.723,29.067401,6.444402,32.916897,25.830606
6.724,29.06274,6.444839,32.909925,25.826425
6.725,29.058075,6.445275,32.902936,25.822235
6.726,29.053409,6.445711,32.895932,25.818035
6.727,29.048741,6.446147,32.888915,25.813826
6.728,29.044072,6.446582,32.881887,25.809608
6.729,29.039402,6.447017,32.874849,25.805381
6.73,29.034732,6.447451,32.867804,25.801144
6.731,29.030061,6.447884,32.860754,25.796898
6.732,29.025391,6.448318,32.853698,25.792643
6.733,29.020721,6.448751,32.84664,25.788379
6.734,29.016052,6.449183,32.839579,25.784106
6.735,29.011382,6.449615,32.832516,25.779824
6.736,29.006713,6.450046,32.825453,25.775533
6.737,29.002044,6.450477,32.818389,25.771234
6.738,28.997375,6.450908,32.811325,25.766926
6.739,28.992706,6.451338,32.804261,25.76261
6.74,28.988036,6.451768,32.797198,25.758285
6.741,28.983365,6.452197,32.790135,25.753952
6.742,28.978693,6.452625,32.783072,25.749612
6.743,28.974018,6.453054,32.776009,25.745263
6.744,28.969339,6.453481,32.768946,25.740906
6.745,28.964656,6.453909,32.761882,25.736541
6.746,28.959968,6.454336,32.754818,25.732169
6.747,28.955273,6.454762,32.747754,25.727789
6.748,28.950569,6.455188,32.740688,25.723402
6.749,28.945855,6.455613,32.73362,25.719007
6.75,28.941129,6.456038,32.726551,25.714604
6.751,28.936389,6.456463,32.719479,25.710195
6.752,28.931633,6.456887,32.712405,25.705778
6.753,28.926859,6.457311,32.705327,25.701354
6.754,28.922064,6.457734,32.698244,25.696923
6.755,28.917246,6.458156,32.691157,25.692485
6.756,28.912402,6.458579,32.684062,25.68804
6.757,28.907531,6.459,32.67696,25.683588
6.758,28.90263,6.459421,32.669849,25.679129
6.759,28.897697,6.459842,32.662726,25.674663
6.76,28.89273,6.460263,32.65559,25.67019
6.761,28.887727,6.460682,32.648438,25.66571
6.762,28.882687,6.461102,32.641267,25.661223
6.763,28.877608,6.461521,32.634075,25.656728
6.764,28.87249,6.461939,32.626859,25.652227
6.765,28.867333,6.462357,32.619615,25.647717
6.766,28.862136,6.462774,32.61234,25.643201
6.767,28.856899,6.463191,32.605031,25.638676
6.768,28.851625,6.463608,32.597683,25.634143
6.769,28.846314,6.464024,32.590295,25.629602
6.77,28.840968,6.464439,32.582862,25.625053
6.771,28.83559,6.464854,32.575382,25.620494
6.772,28.830182,6.465269,32.567852,25.615926
6.773,28.824748,6.465683,32.56027,25.611349
6.774,28.819291,6.466096,32.552634,25.606762
6.775,28.813816,6.466509,32.544942,25.602164
6.776,28.808327,6.466922,32.537194,25.597556
6.777,28.802828,6.467334,32.52939,25.592936
6.778,28.797324,6.467746,32.521531,25.588305
6.779,28.79182,6.468157,32.513617,25.583663
6.78,28.786322,6.468568,32.505652,25.579008
6.781,28.780833,6.468978,32.497638,25.574341
6.782,28.775359,6.469388,32.489578,25.569661
6.783,28.769904,6.469797,32.481478,25.564968
6.784,28.764473,6.470206,32.473343,25.560262
6.785,28.759069,6.470614,32.465177,25.555542
6.786,28.753697,6.471022,32.456988,25.55081
6.787,28.74836,6.471429,32.448783,25.546064
6.788,28.74306,6.471836,32.440568,25.541304
6.789,28.7378,6.472242,32.432351,25.536532
6.79,28.732582,6.472648,32.42414,25.531746
6.791,28.727407,6.473054,32.415942,25.526948
6.792,28.722276,6.473459,32.407764,25.522137
6.793,28.717189,6.473863,32.399615,25.517314
6.794,28.712147,6.474267,32.3915,25.51248
6.795,28.707149,6.474671,32.383427,25.507634
6.796,28.702195,6.475074,32.375401,25.502778
6.797,28.697282,6.475477,32.367428,25.497912
6.798,28.692411,6.475879,32.359511,25.493036
6.799,28.687578,6.476281,32.351656,25.488152
6.8,28.682783,6.476682,32.343863,25.483259
6.801,28.678023,6.477083,32.336136,25.478359
6.802,28.673297,6.477484,32.328476,25.473452
6.803,28.668602,6.477884,32.320882,25.46854
6.804,28.663937,6.478283,32.313355,25.463622
6.805,28.659301,6.478682,32.305893,25.458699
6.806,28.65469,6.479081,32.298495,25.453772
6.807,28.650105,6.479479,32.291157,25.448842
6.808,28.645543,6.479877,32.283877,25.443909
6.809,28.641004,6.480275,32.276652,25.438973
6.81,28.636487,6.480672,32.269478,25.434036
6.811,28.631991,6.481068,32.262352,25.429097
6.812,28.627515,6.481464,32.255271,25.424158
6.813,28.623059,6.48186,32.24823,25.419218
6.814,28.618624,6.482255,32.241226,25.414278
6.815,28.614208,6.48265,32.234257,25.409338
6.816,28.609811,6.483044,32.22732,25.404398
6.817,28.605434,6.483438,32.220412,25.399459
6.818,28.601076,6.483832,32.213533,25.394522
6.819,28.596738,6.484225,32.20668,25.389585
6.82,28.592419,6.484618,32.199853,25.38465
6.821,28.588118,6.48501,32.193052,25.379716
6.822,28.583835,6.485402,32.186277,25.374785
6.823,28.579569,6.485793,32.179528,25.369855
6.824,28.57532,6.486184,32.172806,25.364928
6.825,28.571086,6.486575,32.166113,25.360003
6.826,28.566867,6.486965,32.15945,25.355081
6.827,28.56266,6.487354,32.152818,25.350162
6.828,28.558465,6.487743,32.146219,25.345246
6.829,28.554279,6.488132,32.139653,25.340334
6.83,28.550102,6.488521,32.133123,25.335425
6.831,28.545931,6.488909,32.126628,25.330521
6.832,28.541764,6.489296,32.12017,25.325621
6.833,28.537601,6.489683,32.113749,25.320725
6.834,28.533439,6.49007,32.107363,25.315834
6.835,28.529278,6.490456,32.101013,25.310949
6.836,28.525115,6.490842,32.094697,25.306068
6.837,28.52095,6.491227,32.088413,25.301194
6.838,28.516782,6.491612,32.082159,25.296325
6.839,28.512611,6.491997,32.075932,25.291462
6.84,28.508437,6.492381,32.069731,25.286605
6.841,28.504259,6.492764,32.06355,25.281754
6.842,28.500079,6.493147,32.057387,25.27691
6.843,28.495897,6.49353,32.05124,25.272073
6.844,28.491713,6.493912,32.045103,25.267242
6.845,28.48753,6.494294,32.038974,25.262417
6.846,28.483348,6.494676,32.03285,25.257599
6.847,28.47917,6.495057,32.026728,25.252787
6.848,28.474996,6.495437,32.020606,25.247982
6.849,28.470829,6.495818,32.014481,25.243182
6.85,28.466669,6.496197,32.008354,25.238389
6.851,28.462519,6.496577,32.002222,25.233602
6.852,28.458379,6.496955,31.996087,25.228821
6.853,28.45425,6.497334,31.989948,25.224046
6.854,28.450133,6.497712,31.983806,25.219277
6.855,28.446027,6.498089,31.977663,25.214513
6.856,28.441934,6.498466,31.971522,25.209755
6.857,28.43785,6.498843,31.965385,25.205002
6.858,28.433776,6.499219,31.959255,25.200255
6.859,28.42971,6.499595,31.953135,25.195513
6.86,28.425648,6.49997,31.947027,25.190777
6.861,28.421588,6.500345,31.940936,25.186046
6.862,28.417526,6.50072,31.934865,25.181321
6.863,28.413458,6.501094,31.928815,25.176602
6.864,28.40938,6.501467,31.922788,25.171889
6.865,28.405287,6.501841,31.916788,25.167182
6.866,28.401174,6.502213,31.910813,25.162481
6.867,28.397035,6.502586,31.904864,25.157787
6.868,28.392866,6.502958,31.89894,25.153099
6.869,28.388661,6.503329,31.893039,25.148418
6.87,28.384414,6.5037,31.887158,25.143744
6.871,28.380121,6.504071,31.881293,25.139076
6.872,28.375777,6.504441,31.875439,25.134416
6.873,28.371377,6.504811,31.869591,25.129762
6.874,28.366917,6.50518,31.86374,25.125116
6.875,28.362393,6.505549,31.857881,25.120476
6.876,28.357804,6.505917,31.852004,25.115842
6.877,28.353145,6.506285,31.846102,25.111215
6.878,28.348417,6.506652,31.840165,25.106594
6.879,28.343616,6.507019,31.834184,25.101978
6.88,28.338744,6.507386,31.828151,25.097367
6.881,28.3338,6.507752,31.822056,25.092761
6.882,28.328785,6.508118,31.815891,25.088158
6.883,28.3237,6.508483,31.809648,25.083558
6.884,28.318548,6.508848,31.80332,25.078961
6.885,28.31333,6.509212,31.7969,25.074365
6.886,28.308049,6.509576,31.790384,25.069769
6.887,28.302709,6.50994,31.783766,25.065173
6.888,28.297312,6.510302,31.777043,25.060576
6.889,28.291862,6.510665,31.770214,25.055976
6.89,28.286363,6.511027,31.763278,25.051373
6.891,28.280818,6.511389,31.756234,25.046766
6.892,28.27523,6.51175,31.749084,25.042154
6.893,28.269602,6.51211,31.741831,25.037536
6.894,28.263938,6.51247,31.734477,25.032911
6.895,28.258241,6.51283,31.727028,25.028279
6.896,28.252513,6.513189,31.719488,25.023638
6.897,28.246756,6.513548,31.711862,25.018988
6.898,28.240973,6.513907,31.704157,25.014328
6.899,28.235165,6.514264,31.696378,25.009658
6.9,28.229333,6.514622,31.688533,25.004978
6.901,28.22348,6.514979,31.680628,25.000286
6.902,28.217605,6.515335,31.672668,24.995582
6.903,28.211711,6.515691,31.664659,24.990866
6.904,28.205799,6.516047,31.656607,24.986139
6.905,28.199868,6.516402,31.648516,24.981399
6.906,28.193922,6.516756,31.64039,24.976646
6.907,28.18796,6.517111,31.632233,24.97188
6.908,28.181986,6.517464,31.624047,24.967102
6.909,28.176,6.517818,31.615834,24.96231
6.91,28.170005,6.51817,31.607595,24.957506
6.911,28.164004,6.518523,31.599332,24.952688
6.912,28.158,6.518874,31.591043,24.947857
6.913,28.151997,6.519226,31.58273,24.943013
6.914,28.145999,6.519577,31.57439,24.938156
6.915,28.14001,6.519927,31.566025,24.933285
6.916,28.134036,6.520277,31.557633,24.928401
6.917,28.128082,6.520627,31.549213,24.923503
6.918,28.122153,6.520976,31.540766,24.918591
6.919,28.116257,6.521325,31.532293,24.913666
6.92,28.110398,6.521673,31.523794,24.908727
6.921,28.104584,6.522021,31.515271,24.903774
6.922,28.098821,6.522368,31.506728,24.898808
6.923,28.093116,6.522715,31.498167,24.893827
6.924,28.087474,6.523061,31.489594,24.888833
6.925,28.081901,6.523407,31.481014,24.883825
6.926,28.076404,6.523753,31.472434,24.878803
6.927,28.070987,6.524098,31.463862,24.873768
6.928,28.065656,6.524443,31.455307,24.868719
6.929,28.060415,6.524787,31.446777,24.863658
6.93,28.055268,6.525131,31.438283,24.858585
6.931,28.050217,6.525474,31.429835,24.853499
6.932,28.045267,6.525817,31.421445,24.848403
6.933,28.040419,6.52616,31.413123,24.843295
6.934,28.035675,6.526502,31.404882,24.838179
6.935,28.031036,6.526844,31.39673,24.833053
6.936,28.026505,6.527185,31.38868,24.82792
6.937,28.022082,6.527526,31.380741,24.822779
6.938,28.017767,6.527867,31.372922,24.817633
6.939,28.013563,6.528207,31.365232,24.812483
