time_s,ivc_pressure_mmHg,lpa_pressure_mmHg,rpa_pressure_mmHg,svc_pressure_mmHg,aortic_arch_pressure_mmHg,ascending_aorta_pressure_mmHg,descending_aorta_pressure_mmHg,femoral_artery_pressure_mmHg,ventricle_pressure_mmHg,wedge_pressure_mmHg,ivc_flow_ml_s,lpa_flow_ml_s,rpa_flow_ml_s,svc_flow_ml_s,ascending_aorta_flow_ml_s,descending_aorta_flow_ml_s,ventricle_volume_ml
0.02100000000000002,8.121538398479316,8.44,8.555973293999454,8.73,41.28,40.421678885296316,42.79,41.453617748264364,9.52,5.403804434762407,27.610052368791226,21.598248313472663,25.01724518695169,18.466720237893867,-6.853106553077465,-4.194846976834366,74.24990966509861
0.02200000000000002,8.149852652107125,8.48,8.540459493564502,8.730118551250227,41.269322218792034,40.37690777504225,42.77270073337914,41.42,9.8,5.408098938833235,27.765086528109507,21.55019837717887,24.887684691155783,18.47092245461942,-7.205268049120688,-4.2288152065365034,74.22863137435151
0.02300000000000002,8.130077325873064,8.42,8.559998976557623,8.740071654726206,41.243736646225095,40.34479130500369,42.75,41.4191845218867,10.01,5.386002978951864,27.91813220726726,21.504934890347545,24.767637969412668,18.475259771156413,-7.510821548493093,-4.258794801168552,74.20632819020813
0.02400000000000002,8.147272357046795,8.41,8.541282543346876,8.769533067192008,41.20674535417825,40.324476943566395,42.75,41.39006080074277,10.32,5.38555084587165,28.069037844663278,21.46273964913685,24.65774316641738,18.479764070565373,-7.7647189543639,-4.2843420133555785,74.18307326007437
0.025000000000000022,8.16667649087028,8.46,8.53158771504499,8.77,41.185178388134865,40.30543962485345,42.75,41.39999852264675,10.65,5.422203413684211,28.217651878696223,21.42389444970498,24.558638426865073,18.484467235906813,-7.961912169902087,-4.305013095722627,74.15893973135614
0.026000000000000023,8.177240261897031,8.4,8.523225537922213,8.744756929800918,41.170279126926346,40.285252302717005,42.74781616695029,41.37110170022474,10.94,5.43,28.363822747764885,21.388681088210095,24.470961895450802,18.489401150241257,-8.097353098276828,-4.320364300894763,74.13400075145935
0.027000000000000024,8.186166471277843,8.39,8.496817666813811,8.74,41.13953054578897,40.27324969862223,42.71708143905933,41.36136469364219,11.31,5.43,28.507401452756085,21.35738136081039,24.39535171686971,18.494597696629224,-8.165993642657154,-4.329951881497033,74.1083294677899
0.028000000000000025,8.196618945561525,8.41,8.49,8.74,41.11444537098913,40.26391559202813,42.69875750885794,41.34269023961456,11.66,5.452424644507469,28.649303078493915,21.33024456716545,24.33244447088466,18.500088718723653,-8.19763839300741,-4.333332090154497,74.08199902775368
0.029000000000000026,8.2,8.34,8.49,8.744868126138575,41.09057535678462,40.25291947430502,42.680062816933926,41.33285656821303,11.99,5.437903117989364,28.79034481156146,21.30482789665552,24.276254613932323,18.505736199564193,-8.228317102791257,-4.3333268749667635,74.05508257875661
0.030000000000000027,8.20290507496057,8.35,8.479196345755838,8.75,41.05,40.25,42.67068806746443,41.30129297978117,12.42,5.44621436054254,28.930512596888995,21.279511757523498,24.220823546143478,18.511390765176838,-8.258036197536747,-4.333280126617504,74.02765326820457
0.031000000000000028,8.21,8.38,8.46,8.75,41.049792816126356,40.24516702981604,42.66135990621337,41.26496185558284,12.82,5.498737836497519,29.069792379406675,21.2543507081898,24.166239479425744,18.517052394923773,-8.286787179546225,-4.333152003838136,73.99978424350348
0.03200000000000003,8.21,8.31,8.458058810804747,8.75,41.04,40.25004711930642,42.65278754129114,41.26681737782664,13.19,5.502969799570395,29.208170104044772,21.229399307074832,24.112590625686693,18.522721068167186,-8.314561551122074,-4.332901422465166,73.97154865205924
0.03300000000000003,8.210259469388918,8.32,8.436896496028963,8.75,41.04,40.27875423021065,42.621128043503575,41.25707446183911,13.68,5.504565624075066,29.34563171573344,21.20471211259902,24.05996519683394,18.528396764269257,-8.341350814566638,-4.332487298335098,73.94301964127776
0.03400000000000003,8.22,8.3,8.419181792234427,8.75,41.04,40.29795910723196,42.58878248663437,41.20912658366488,14.09,5.538622750811354,29.482163159402955,21.180343683182763,24.00845140477506,18.534079462592178,-8.367146472182299,-4.331868547284439,73.91427035856492
0.03500000000000003,8.22,8.31,8.41022112627816,8.75,41.002840323346724,40.31378803162777,42.56855078115087,41.19,14.56,5.536630660850873,29.61775037998347,21.15634857724649,23.958137461417664,18.539769142498127,-8.391940026271406,-4.331004085149696,73.88537395132664
0.03600000000000003,8.24784089104952,8.35,8.401078546307156,8.776453021399984,41.008708142457465,40.32289566236812,42.54010931946807,41.17861620130284,15.1,5.534397033098539,29.75237932240526,21.132781353210603,23.909111578669332,18.5454657833493,-8.415722979136335,-4.329852827767374,73.85640356696881
0.03700000000000003,8.241572403141811,8.32,8.392689380693106,8.806084530279067,41.01,40.33296490349754,42.500526601010876,41.13807336114556,15.55,5.560798875258218,29.88603593159848,21.109696569495526,23.861461968437677,18.55116936450787,-8.43848683307944,-4.3283736909739785,73.82743235289735
0.038000000000000034,8.24,8.33,8.361678903648178,8.818940863425786,41.01,40.34,42.46666704092919,41.1138274650572,16.08,5.551007523965658,30.018706152493408,21.087148784521663,23.815276842630272,18.556879865336036,-8.460223090403094,-4.326525590606017,73.79853060217684
0.039000000000000035,8.255002051439641,8.4,8.32615983540816,8.814490598031076,41.01417603987439,40.34243498886412,42.44263144206688,41.08789804933959,16.7,5.564845357333049,30.150375930020193,21.065192556709434,23.77064441315473,18.562597265195976,-8.480923253409653,-4.324267442499994,73.76855688862173
0.040000000000000036,8.282731241754918,8.36,8.325744888535693,8.803140847211491,41.03795702734959,40.383259015202555,42.42489847583463,41.05,17.21,5.58,30.28103120910911,21.043882444479248,23.72765289191863,18.568321543449873,-8.500578824401487,-4.3215581624924155,73.73657123731148
0.041000000000000036,8.284188164718028,8.36,8.323380204555999,8.808929143931072,41.04553542803447,40.40180539273156,42.40324252865853,41.04760397541762,17.81,5.556118166746908,30.410657934690317,21.023273006251525,23.686390490829584,18.574052679459918,-8.519181305680954,-4.318356666419789,73.70262497660393
0.04200000000000004,8.266353693680207,8.42,8.302426729191133,8.814756518533484,41.059645205589774,40.42102429364604,42.36529673496548,41.01025946938892,18.46,5.563396783758528,30.53924205169408,21.00341880044667,23.64694542179517,18.579790652588297,-8.536722199550427,-4.314621870118619,73.66676943485687
0.04300000000000004,8.257310818066134,8.4,8.283733518068352,8.796580958077636,41.104457653454546,40.440139941711514,42.33768176549715,41.0199030572726,19.02,5.566893506632902,30.666769505050567,20.984374385485108,23.609405896722997,18.58553544219719,-8.553193008312258,-4.3103126894254125,73.62905594042817
0.04400000000000004,8.251380709049222,8.42,8.26749056219611,8.787583741533137,41.1124439402888,40.449709696106474,42.30974766197436,40.99035300071164,19.69,5.5297598166832325,30.793226239690043,20.96619431978724,23.573860127520643,18.59128702764879,-8.568585234268824,-4.305388040176674,73.58953582167564
0.04500000000000004,8.280787409115831,8.47,8.258650246425287,8.781229117689058,41.126903659278135,40.45894874220165,42.29109051820484,40.94284831716253,20.42,5.525482917174972,30.91859820054266,20.948933161773493,23.54039632609572,18.597045388305276,-8.582890379722476,-4.299806838208912,73.54826040695713
0.04600000000000004,8.2895893848318,8.47,8.25,8.809974064710177,41.16,40.49469234655887,42.27303733681012,40.90402929928692,21.08,5.519279570472241,31.042871332538702,20.932645469864266,23.509102704355804,18.602810503528836,-8.596099946975588,-4.293527999358631,73.50528102463043
0.04700000000000004,8.308162994241918,8.51,8.25,8.800515429910787,41.16052434207667,40.55213465100751,42.23712788633121,40.874929053207396,21.85,5.513176079408751,31.166031580608315,20.917385802479988,23.48006747420851,18.60858235268166,-8.608205438330517,-4.286510439462337,73.46064900305342
0.04800000000000004,8.318059933417246,8.56,8.24049627006087,8.791348182883933,41.19068948176402,40.59268138272292,42.206511875979565,40.845808236831544,22.64,5.542426236337197,31.288064889681777,20.90320871804106,23.453378847561417,18.614360915125925,-8.619198356089633,-4.278713074356535,73.41441567058388
0.049000000000000044,8.328544503543492,8.54,8.24,8.780864450991153,41.20908447046923,40.63025121885686,42.18734628871455,40.8242840857861,23.36,5.545026377479028,31.408957204689244,20.890168774967908,23.42912503632213,18.620146170223823,-8.629070202555296,-4.270094819877733,73.36663235557968
0.050000000000000044,8.33,8.59,8.255528482386026,8.795528482386091,41.2555092899482,40.67462617838826,42.15029970512543,40.81302042038605,24.19,5.532903903715245,31.528694470560986,20.87832053168093,23.407394252398234,18.62593809733754,-8.637812480029872,-4.260614591862435,73.31735038639862
0.051000000000000045,8.335517930053888,8.66,8.240196676091525,8.794848444996836,41.29529692159123,40.74580600546626,42.10668748806782,40.80466375420188,25.01,5.5610460683366325,31.647262632227164,20.867718546600557,23.38827470769733,18.631736675829252,-8.645416690815722,-4.250231306147151,73.26662109139856
0.052000000000000046,8.34,8.68,8.23,8.783466976325231,41.31533106749229,40.8091035887571,42.07579792509026,40.77899957497099,25.8,5.566133271351442,31.764647634618044,20.85841737814719,23.37185461412701,18.63754188506116,-8.651874337215213,-4.23890387856838,73.21449579893729
0.05300000000000005,8.34172028276713,8.73,8.225935862673984,8.78,41.34339746064519,40.871069331825126,42.03859154455764,40.743234003057104,26.74,5.560014933026619,31.88083542266379,20.85047158474125,23.358222183594872,18.643353704395437,-8.657176921530706,-4.226591224962635,73.16102583737268
0.05400000000000005,8.35639052735956,8.76,8.226116486074943,8.78407765738334,41.3559653901896,40.95283132668901,42.00003348979255,40.72020457013204,27.61,5.597165513642337,31.995811941294665,20.843935724803146,23.347465628008507,18.649172113194275,-8.661315946064569,-4.213252261166417,73.10626253506253
0.05500000000000005,8.384818370839664,8.73,8.25876318443561,8.805322391559198,41.388250078465695,41.02174171861633,41.99,40.701131810032685,28.47,5.6057448885356305,32.10956313544084,20.838864356753295,23.33967315927551,18.654997090819858,-8.664282913119163,-4.198845903016236,73.05025722036468
0.05600000000000005,8.399806952214748,8.77,8.282233501981166,8.824144982555113,41.42684057995982,41.09756841161667,41.989118221897385,40.686480039467796,29.41,5.618850522073889,32.222074950032564,20.835312039012106,23.334932989303475,18.660828616634372,-8.666069324996851,-4.183331066348594,72.99306122163696
0.05700000000000005,8.389857368803739,8.79,8.292257266129448,8.839656437064166,41.45322486839886,41.15561015078382,41.9782210604182,40.66644062536792,30.25,5.656330175590952,32.333333330000016,20.83333333,23.33333333,18.66666667,-8.666666684,-4.166666667000002,72.93472586723722
0.05800000000000005,8.382242834316939,8.8,8.325373952449134,8.826977799038797,41.4705323713309,41.17027886949206,41.97153977874774,40.63257800681525,28.89,5.6594235069589685,29.0,17.0,23.16666667,20.5,-3.33333334,-5.666666667,72.8759327466393
0.05900000000000005,8.38,8.82,8.363676825745314,8.806610341855455,41.51793114737112,41.198505307963394,41.97,40.63,29.79,5.6407732622165545,28.85802562736189,17.000515896170313,23.19109714723906,20.41168456543836,-3.2988574208997736,-5.6664661869408075,72.815412093782
0.06000000000000005,8.37579338962706,8.9,8.37,8.794301378358249,41.54513738686618,41.2742101213754,41.97,40.60845455919493,30.76,5.681200285115856,28.717553137411212,17.00204611194968,23.215779860854795,20.32422635886681,-3.196835272810209,-5.665866881959614,72.75390328588789
0.061000000000000054,8.37,8.86,8.37,8.784501896628953,41.62145764171758,41.33101751382224,41.96516625046975,40.583114879254175,31.63,5.689657681224092,28.578813874150423,17.004564438240756,23.240712125497748,20.237693937865846,-3.0293753095479765,-5.664871954851,72.69145783141411
0.062000000000000055,8.37,8.87,8.360797244717318,8.78,41.7161124211298,41.430756968091885,41.96,40.58684208943162,32.54,5.660049087497865,28.44203918158198,17.008044665946187,23.265891255818467,20.152155860015956,-2.798585944929746,-5.663484608409545,72.62812723881785
0.06300000000000006,8.369198267467253,8.87,8.323821809754547,8.778307597862927,41.79276360081238,41.53600935174938,41.95349501313978,40.57796488156416,33.48,5.670386817386849,28.30746040370833,17.01246058596862,23.291314566467488,20.067680682897635,-2.5065755927721893,-5.661708045429829,72.56396301655626
0.06400000000000006,8.36,8.82,8.306731930456204,8.77,41.894100176713195,41.64893930412887,41.92272063043323,40.57516625046971,34.31,5.67994684229681,28.175308884531933,17.017785989210697,23.316979372095354,19.98433696409137,-2.1554526668919767,-5.6595454687064315,72.49901667308652
0.06500000000000006,8.36,8.8,8.287651213964434,8.770567753509997,41.99015274493324,41.76191301499312,41.910574314381385,40.57287898679576,35.21,5.65001621167858,28.045815968055244,17.023994666575078,23.342882987352606,19.902193261177654,-1.7473255811057777,-5.657000081033932,72.43333971686577
0.06600000000000006,8.387241561428494,8.79,8.250327603410076,8.799994028195288,42.0755052184447,41.896889840069754,41.92374709451614,40.55586790178411,36.15,5.68999983673931,27.919212998280713,17.031060408964407,23.369022726889785,19.821318131736984,-1.2843027492302639,-5.654075085206909,72.36698365635122
0.06700000000000006,8.408807773019422,8.67,8.213464975759242,8.791545280321603,42.184843829781784,42.03956098255956,41.96,40.54450085889089,37.0,5.660344191920515,27.7957313192108,17.03895700728133,23.395395905357432,19.74178013334984,-0.7684925850821056,-5.650773684019944,72.3
0.06800000000000006,8.403380559257894,8.63,8.186442414216813,8.753246143811,42.31810508146311,42.19944577631289,41.96,40.52297332653142,37.96,5.640025620355939,27.675602274847957,17.047658252428498,23.421999837406094,19.663647823596722,-0.20200350247797383,-5.6470990802676155,70.2
0.06900000000000006,8.394602451894366,8.6,8.143777070289772,8.75,42.453629720412856,42.37561299461717,41.978236688571876,40.48801273003789,38.88,5.659908059637117,27.55905720919464,17.057137935308557,23.448831837686306,19.586989760058124,0.41305608476546185,-5.643054476744504,70.12686407344471
0.07000000000000006,8.370531547172195,8.51,8.103482607071811,8.75,42.60419518260328,42.58031635044492,42.00628638610485,40.43531979198605,39.75,5.6401596391187345,27.4463274662533,17.067369846824157,23.47588922084861,19.51187450031453,1.0745777628315305,-5.638643076245187,70.05401043796024
0.07100000000000006,8.335380177839982,8.51,8.072427781019405,8.762872032662473,42.75574016428887,42.817516061091354,42.02679277275659,40.41859935617228,40.68,5.648964148195472,27.337644390026398,17.078327777877945,23.50316930154355,19.43837060194643,1.7804531179035608,-5.633868081564247,69.98144171769701
0.07200000000000006,8.310690780999423,8.47,8.05040278842906,8.79694749627539,42.9247991751421,43.05714119019862,42.037377339278095,40.409479602442666,41.56,5.689394926964484,27.233239324516383,17.089985519372572,23.53066939442167,19.366546622534326,2.528573736164882,-5.628732695496261,69.90916053680542
0.07300000000000006,8.301207472764656,8.39,8.032182778770181,8.804010092068548,43.09324893539105,43.29461706457525,42.04648774795798,40.40005586254331,42.45,5.6607003016174025,27.133343613725707,17.102316862210685,23.558386814133506,19.2964711196587,3.316831203798825,-5.62324012083581,69.8371695194359
0.07400000000000007,8.311973687470202,8.38,8.016788563581642,8.795488450813076,43.29938310499045,43.54516106522018,42.057198634765676,40.36220414515537,43.43,5.668364439741631,27.038188601656834,17.11529559729493,23.5863188753296,19.228212650900048,4.1431171069887185,-5.617393560377473,69.76547128973887
0.07500000000000007,8.319621497660007,8.35,8.008168028004672,8.818597765227947,43.485910237311266,43.8158204093968,42.06,40.33293281151319,44.29,5.70868565293603,26.94800563231221,17.12889551552796,23.614462892660494,19.16183977383886,5.005323031917893,-5.611196216915831,69.69406847186475
0.07600000000000007,8.300005195871577,8.32,7.999113914516296,8.798810730071521,43.6913769270866,44.057053793018945,42.06223360728714,40.31339949080943,45.19,5.71,26.863026049694295,17.143090407812423,23.642816180776734,19.09742104605563,5.901340564769674,-5.604651293245461,69.62296368996394
0.07700000000000007,8.308418581489157,8.36,7.989942915051108,8.789964872053808,43.86956378965649,44.32639086085703,42.088401111426776,40.29373152694724,46.13,5.72575813763088,26.783481197805543,17.15785406505096,23.671376054328856,19.035025025130846,6.829061291727395,-5.597761992160946,69.55215956818688
0.07800000000000007,8.346639959188748,8.36,7.950734213309635,8.780142680565431,44.08936854897836,44.59656126173988,42.137443412428176,40.28269545434143,46.95,5.786723690907151,26.709602420648405,17.173160278146227,23.700139827967405,18.974720268644997,7.786376798974384,-5.590531516456862,69.48165873068396
0.07900000000000007,8.35,8.36,7.97394686815856,8.78,44.317873298014774,44.89372610589037,42.154305140524706,40.27435343104904,47.85,5.771504244476841,26.641621062225337,17.188982838000868,23.72910481634292,18.91657533417858,8.771178672693969,-5.582963068927791,69.41146380160562
0.08000000000000007,8.35,8.42,8.006318139816646,8.79364013155465,44.54459897788092,45.18049167815395,42.17497115945188,40.24274033389502,48.75,5.8016936503444665,26.579768466538795,17.205295535517536,23.758268334105946,18.86065877931209,9.781358499069484,-5.5750598523683115,69.34157740510227
0.08100000000000007,8.35,8.43,8.002898243073338,8.81583516115216,44.7964956023319,45.48653860592801,42.21290441685899,40.23,49.52,5.847289155176867,26.524275977591234,17.222072161598877,23.78762769590702,18.807039161626008,10.814807864284253,-5.566825069573004,69.27200216532434
0.08200000000000007,8.352708313122678,8.44,8.009795608349762,8.81418930917234,45.07855114959014,45.81108286001388,42.24075902469918,40.20819001250349,50.35,5.814413973803981,26.475374939385105,17.239286507147536,23.817180216396686,18.75578503870083,11.86941835452161,-5.558261923336448,69.20274070642222
0.08300000000000007,8.367702349508013,8.51,8.02470312227793,8.814467062571104,45.36532010635966,46.14606944542112,42.29665621853193,40.1429353083371,51.2,5.841504953841359,26.43329669592287,17.256912363066167,23.846923210225484,18.70696496811705,12.943081555964877,-5.549373616453222,69.13379565254634
0.08400000000000007,8.38,8.54,8.037099439406546,8.81771955965694,45.64904257854929,46.46036164570305,42.36252859513141,40.12,51.92,5.868369627022205,26.398272591206975,17.274923520257413,23.87685399204396,18.660647507455156,14.033689054797396,-5.540163351717907,69.06516962784713
0.08500000000000008,8.379218272780289,8.59,8.053912531800107,8.807152858809804,45.952631526665414,46.81977941568905,42.410678511383374,40.11770787639717,52.72,5.861507080789783,26.37053396923988,17.293293769623926,23.906969876502647,18.61690121429564,15.139132437202484,-5.530634331925081,68.99686525647498
0.08600000000000008,8.370552101693583,8.65,8.06,8.798234780528503,46.27216916769682,47.15864879068265,42.45489404307284,40.11,53.55,5.910087824258713,26.350312174024033,17.311996902068355,23.937268178252094,18.575794646218995,16.257303289363474,-5.520789759869325,68.92888516258033
0.08700000000000008,8.399990143683914,8.65,8.06030769619746,8.787761737708692,46.6017858462111,47.4974204238185,42.52758520008666,40.11,54.22,5.903603529114603,26.337838549561898,17.331006708493348,23.96774621194284,18.537396360805715,17.3860931974637,-5.510632838345219,68.8612319703136
0.08800000000000008,8.391107764030416,8.67,8.07,8.749475072264488,46.96708287825716,47.870173123421026,42.62095047292002,40.10834321849861,54.95,5.905496910548044,26.333344439855924,17.35380176524718,23.998401292225424,18.501774915636283,18.523442108843106,-5.500166770147341,68.79390830382518
0.08900000000000008,8.380670003143663,8.72,8.07,8.720300007329767,47.31231993587408,48.25390898483104,42.702711369787146,40.06790718181601,55.73,5.966279571433063,26.334899653957383,17.38548208295355,24.030411626138225,18.46769606634021,19.784777788716333,-5.48566885869387,68.72691678726551
0.09000000000000008,8.38,8.7,8.051446010837427,8.729276994581292,47.65724712069552,48.63617269544942,42.77869708873204,40.049509918319615,56.36,5.98,26.339791631090897,17.42544087041728,24.065047673563228,18.43364606245967,21.268227944788062,-5.463259221935191,68.660260044785
0.09100000000000008,8.373157910568388,8.74,8.05838798751604,8.73,48.01113611597529,49.01647935573497,42.87583836410846,40.030653442240364,57.06,5.997118774915499,26.34776847093821,17.47300288050384,24.102041039041953,18.399705713122202,22.959663829834433,-5.433064284452176,68.59394070053409
0.09200000000000008,8.37,8.77,8.048438541087332,8.737261037780696,48.36397562235794,49.41644777624578,43.00852005672763,40.011300778219585,57.72,6.049730420717618,26.358584560573128,17.52749286607871,24.141119653391424,18.365959753816348,24.844956696631574,-5.395211423914823,68.52796137866315
0.09300000000000008,8.357535799327206,8.71,8.025901004223748,8.722050448640147,48.739524484242786,49.809311848300574,43.16082765016719,40.00205060596839,58.32,6.045572975810499,26.371994287069466,17.588235580007357,24.182011447428664,18.332492920030635,26.909977797955626,-5.349828017993127,68.46232470332264
0.09400000000000008,8.34,8.72,8.023058164943187,8.713453989693688,49.13051866759318,50.189825015599325,43.30286046088843,39.968225455222694,58.96,6.044678542081356,26.387752037501038,17.654555775155256,24.224444351970696,18.299389947253587,29.140598386582724,-5.297041444357083,68.39703329866296
0.09500000000000008,8.34,8.7,8.038585806636501,8.72386231038506,49.518005485217756,50.604525342132774,43.416482474616295,39.936769457654634,59.52,6.078831743498893,26.405612198941657,17.725778204387883,24.268146297834544,18.26673557097374,31.522689715288998,-5.2369790806766865,68.33208978883452
0.09600000000000009,8.3407718049702,8.65,8.047006992404896,8.733581903873011,49.89466554796938,51.030933603438946,43.58668792386727,39.9160944596202,60.05,6.049937500007072,26.425329158465136,17.80122762057071,24.312845215837232,18.23461452667962,34.0421230368506,-5.169768304621934,68.26749679798775
0.09700000000000009,8.35,8.67,8.025643668627046,8.73668951964694,50.269102284065106,51.43986827094631,43.74400470844956,39.898490765326706,60.63,6.038503410679673,26.446657303145283,17.88022877656921,24.358269036795782,18.203111549859763,36.684769604043645,-5.095536493862822,68.20325695027306
