time_s,ascending_aorta_pressure_mmHg,ascending_aorta_flow_ml_s,aortic_arch_pressure_mmHg,descending_aorta_pressure_mmHg,descending_aorta_flow_ml_s,ivc_pressure_mmHg,ivc_flow_ml_s,svc_pressure_mmHg,svc_flow_ml_s,rpa_pressure_mmHg,rpa_flow_ml_s,lpa_pressure_mmHg,lpa_flow_ml_s,ventricle_volume_ml,mitral_valve_flow_ml_s,pulmonary_inflow_qin5_ml_s,ventricle_pressure_mmHg,atrium_pressure_mmHg,atrium_volume_ml
0.403,44.434860871521785,-17.5124,45.386859671491784,50.602490062251555,9.347850000000001,8.771469286732167,18.6592,8.713267831695791,9.37993,8.709892747318682,16.951900000000002,8.391884797119928,10.6576,38.07892,-0.012694,27.609498,13.701771,5.795487,34.47771
0.4040000000000001,44.1620790519763,-18.697200000000002,45.075826895672385,50.276906922673064,8.134780000000001,8.77236930923273,18.6642,8.71431785794645,9.32078,8.71094277356934,16.925900000000002,8.393534838370957,10.6417,38.097019,-0.012694,27.567576,13.036464,5.801007,34.505311
0.405,43.898972474311854,-19.8044,44.77304432610815,49.94967374184354,6.91747,8.773194329858246,18.6691,8.715292882322057,9.261510000000001,8.711992799819994,16.899800000000003,8.39518487962199,10.6259,38.116263,-0.012694,27.525676,12.401116,5.806519,34.532871
0.4060000000000001,43.646066151653784,-20.8335,44.47896197404935,49.62154053851346,5.69836,8.77401935048376,18.673900000000003,8.716267906697666,9.20215,8.713042826070652,16.873800000000003,8.39683492087302,10.610000000000001,38.136574,-0.012694,27.483794,11.795312,5.812023,34.560388
0.407,43.40366009150228,-21.7845,44.194329858246455,49.29303232580814,4.479940000000001,8.77476936923423,18.678700000000003,8.717317932948323,9.142740000000002,8.71401785044626,16.847700000000003,8.398484962124051,10.594199999999999,38.157873,-0.012694,27.441923,11.218517,5.817518,34.587863
0.4080000000000001,43.172054301357534,-22.657200000000003,43.91944798619965,48.96489912247806,3.26472,8.775594389859746,18.683300000000003,8.718292957323932,9.08332,8.715067876696917,16.8217,8.400135003375084,10.5784,38.180084,-0.012694,27.400061,10.670097,5.823005,34.615297
0.409,42.951698792469806,-23.451800000000002,43.654991374784366,48.63781594539863,2.05512,8.776269406735167,18.687900000000003,8.719342983574588,9.02391,8.716042901072525,16.7956,8.401785044626115,10.5626,38.203127,-0.012694,27.358202,10.149328,5.828483,34.642688
0.4100000000000001,42.74281857046425,-24.168400000000002,43.40133503337583,48.312307807695184,0.8534600000000001,8.777019425485637,18.692400000000003,8.720318007950198,8.96457,8.717017925448136,16.7695,8.403435085877147,10.546800000000001,38.226925,-0.012694,27.31634,9.655418,5.833953,34.670038
0.411,42.54563864096602,-24.8076,43.15877896947423,47.988974724368106,-0.338112,8.777694442361058,18.6968,8.721368034200854,8.90531,8.717992949823744,16.7434,8.405010125253131,10.5311,38.2514,-0.012694,27.274472,9.187514,5.839415,34.697346
0.4120000000000001,42.360459011475285,-25.369699999999998,42.92777319432986,47.66841671041776,-1.51755,8.778369459236481,18.7011,8.722343058576463,8.84619,8.718967974199353,16.7173,8.40666016650416,10.515300000000002,38.276474,-0.012694,27.232594,8.744719,5.844868,34.724612
0.413,42.187504687617185,-25.8553,42.70869271731793,47.35108377709442,-2.68284,8.778969474236854,18.7053,8.72339308482712,8.78724,8.719867996699916,16.691100000000002,8.408235205880146,10.499600000000001,38.302071,-0.012694,27.190701,8.326105,5.850313,34.751836
0.4140000000000001,42.02700067501687,-26.2652,42.5017625440636,47.037650941273526,-3.8319700000000005,8.779569489237229,18.709400000000002,8.724368109202729,8.7285,8.720843021075526,16.6649,8.409885247131177,10.4839,38.328115,-0.012694,27.14879,7.930719,5.855749,34.779018
0.415,41.87909697742443,-26.6003,42.307207680192,46.72849321233031,-4.96288,8.780094502362559,18.7134,8.725418135453385,8.67,8.721743043576089,16.6387,8.411460286507161,10.468200000000001,38.354531,-0.012694,27.106857,7.557595,5.861177,34.806159
0.4160000000000001,41.74386859671491,-26.8613,42.125328133203325,46.424360609015224,-6.07352,8.780619515487887,18.7173,8.726468161704041,8.61178,8.722643066076651,16.6125,8.413110327758194,10.4524,38.381244,-0.012694,27.064899,7.205763,5.866597,34.833257
0.417,41.621615540388504,-27.049500000000002,41.95634890872272,46.12562814070352,-7.161880000000001,8.781144528613215,18.7211,8.727443186079652,8.55388,8.723543088577213,16.5862,8.414685367134178,10.4367,38.408181,-0.012694,27.022915,6.874258,5.872009,34.860313
0.4180000000000001,41.51218780469511,-27.1661,41.80034500862521,45.83282082052051,-8.22607,8.781669541738541,18.724800000000002,8.728493212330307,8.49634,8.724443111077777,16.559900000000003,8.416260406510162,10.421000000000001,38.435269,-0.012694,26.980903,6.562121,5.877412,34.887328
0.419,41.41581039525988,-27.212400000000002,41.65754143853596,45.546538663466585,-9.26429,8.782119552988824,18.7285,8.729543238580964,8.43919,8.725268131703292,16.5336,8.417835445886146,10.4053,38.462438,-0.012694,26.938861,6.268409,5.882806,34.9143
0.4200000000000001,41.33233330833271,-27.19,41.52801320033001,45.26708167704192,-10.2749,8.782569564239106,18.732,8.730518262956572,8.38246,8.726093152328808,16.5072,8.419335483387083,10.3896,38.489618,-0.012694,26.896789,5.992198,5.888192,34.94123
0.421,41.26183154578864,-27.1007,41.41183529588239,44.994974874371856,-11.2564,8.783019575489385,18.735400000000002,8.73156828920723,8.32619,8.726993174829369,16.480900000000002,8.420910522763068,10.373800000000001,38.516742,-0.012555,26.854689,5.732588,5.893625,34.968119
0.4220000000000001,41.204155103877596,-26.9465,41.30900772519312,44.73059326483162,-12.207300000000002,8.78339458486462,18.7387,8.732543313582838,8.27041,8.727818195454885,16.4545,8.422485562139054,10.3581,38.543743,-0.011916,26.812565,5.488703,5.898992,34.994964
0.423,41.159228980724514,-26.7295,41.219605490137255,44.4742368559214,-13.1263,8.783769594239855,18.7419,8.733593339833496,8.215150000000001,8.728568214205355,16.4281,8.423985599639991,10.3424,38.57056,-0.008304,26.770455,5.259697,5.904337,35.021766
0.4239999999999999,41.12675316882922,-26.4522,41.14347858696467,44.226355658891464,-14.0122,8.78414460361509,18.7449,8.73464336608415,8.160440000000001,8.729393234830871,16.4018,8.425485637140927,10.3267,38.597137,0.00233,26.728447,5.044754,5.909641,35.048519
0.425,41.10657766444161,-26.117200000000004,41.08062701567539,43.98709967749193,-14.863800000000001,8.784444611115278,18.7479,8.735618390459761,8.10629,8.730143253581339,16.3756,8.426910672766818,10.311100000000001,38.623422,0.025321,26.686664,4.843089,5.914879,35.075214
0.4259999999999999,41.09832745818645,-25.727400000000003,41.03090077251931,43.75691892297307,-15.6802,8.784744618615465,18.7508,8.736668416710415,8.05275,8.73081827045676,16.349700000000002,8.428335708392709,10.2956,38.649377,0.066954,26.645255,4.653953,5.920019,35.101835
0.427,41.10177754443861,-25.2859,40.99422485562139,43.53603840096002,-16.4602,8.785044626115651,18.7535,8.737643441086027,7.99983,8.731418285457137,16.324099999999998,8.429610740268506,10.2803,38.674969,0.134149,26.60438,4.476626,5.925027,35.128362
0.4279999999999999,41.11640291007275,-24.796000000000003,40.97029925748143,43.32468311707792,-17.203200000000002,8.78534463361584,18.7562,8.738693467336683,7.947560000000001,8.731943298582465,16.299100000000003,8.430735768394209,10.2651,38.700177,0.234204,26.564211,4.310425,5.929864,35.154765
0.429,41.14190354758868,-24.261300000000002,40.95882397059926,43.12300307507687,-17.9083,8.78556963924098,18.7587,8.739668491712292,7.895950000000001,8.732393309832744,16.2746,8.431785794644865,10.250300000000001,38.724993,0.374566,26.524925,4.154697,5.934489,35.181008
0.4299999999999999,41.177604440111,-23.6855,40.959648991224775,42.9313732843321,-18.5748,8.785869646741169,18.7611,8.740718517962948,7.845000000000001,8.732693317332933,16.2509,8.432610815270381,10.2358,38.749417,0.562649,26.486709,4.008824,5.93886,35.207049
0.431,41.22313057826445,-23.0726,40.972249306232655,42.749793744843615,-19.202,8.786094652366309,18.7634,8.741693542338558,7.794759999999999,8.732843321083026,16.2281,8.433285832145803,10.2216,38.77346,0.805672,26.449762,3.87222,5.942935,35.232838
0.4319999999999999,41.27788194704867,-22.4266,40.9963249081227,42.57863946598665,-19.7893,8.786319657991449,18.7655,8.742668566714167,7.74525,8.732843321083026,16.206400000000002,8.433660841521037,10.2079,38.797148,1.110537,26.414297,3.744327,5.946671,35.258317
0.433,41.34133353333833,-21.751700000000003,41.03135078376959,42.41791044776119,-20.336100000000002,8.786469661741542,18.7676,8.743718592964823,7.69655,8.732693317332933,16.1859,8.43381084527113,10.194600000000001,38.820513,1.483729,26.380538,3.624621,5.950025,35.283423
0.4339999999999999,41.41273531838296,-21.052000000000003,41.076876921923045,42.26783169579239,-20.841900000000003,8.786694667366683,18.7695,8.744693617340433,7.64872,8.732318307957698,16.166900000000002,8.433660841521037,10.1818,38.8436,1.931239,26.348717,3.512603,5.952955,35.308086
0.435,41.49156228905722,-20.3319,41.132228305707635,42.128553213830344,-21.3063,8.786844671116777,18.7713,8.745668641716042,7.60187,8.73179329483237,16.149400000000004,8.43313582839571,10.1696,38.866464,2.458507,26.319072,3.407806,5.955423,35.332232
0.4359999999999999,41.57713942848571,-19.595399999999998,41.19695492387309,42.00022500562514,-21.728800000000003,8.787069676741917,18.773000000000003,8.746718667966698,7.556100000000001,8.7310432760819,16.1338,8.432310807770193,10.158000000000001,38.889168,3.070387,26.291843,3.309788,5.957389,35.35578
0.437,41.66879171979299,-18.8469,41.27038175954399,41.88292207305182,-22.109,8.787219680492012,18.774600000000003,8.747693692342308,7.511540000000001,8.730143253581339,16.1202,8.431110777769442,10.147,38.911786,3.77112,26.267264,3.218132,5.958816,35.378646
0.4379999999999999,41.7657691442286,-18.0905,41.35183379584489,41.77671941798545,-22.4467,8.787369684242105,18.776000000000003,8.748668716717917,7.46833,8.729018225455635,16.108800000000002,8.429460736518413,10.1368,38.934398,4.564322,26.245565,3.132447,5.959671,35.400742
0.439,41.86754668866721,-17.329900000000002,41.440636015900395,41.68169204230105,-22.7417,8.787594689867246,18.7774,8.749643741093525,7.426590000000001,8.727668191704792,16.099800000000002,8.4273606840171,10.1272,38.957093,5.45299,26.226962,3.052364,5.959921,35.421977
0.4399999999999999,41.97337433435836,-16.569100000000002,41.53618840471012,41.59791494787369,-22.9938,8.78774469361734,18.7786,8.750618765469136,7.38649,8.726168154203854,16.093300000000003,8.424885622140552,10.1184,38.979963,6.439502,26.211659,2.977538,5.959537,35.442258
0.441,42.08257706442661,-15.8115,41.637665941648535,41.52538813470336,-23.203000000000003,8.787894697367435,18.7797,8.751593789844744,7.348190000000001,8.724443111077777,16.0895,8.421885547138679,10.1103,39.003111,7.525636,26.199847,2.907642,5.95849,35.461489
0.4419999999999999,42.194554863871595,-15.0606,41.74439360984024,41.46411160279006,-23.369500000000002,8.788044701117528,18.780700000000003,8.752493812345309,7.31186,8.722568064201605,16.0886,8.418435460886522,10.1031,39.026641,8.712593,26.1917,2.842374,5.956756,35.479574
0.443,42.308782719567986,-14.319400000000002,41.85577139428485,41.41401035025875,-23.4935,8.788194704867621,18.7815,8.753468836720916,7.2777,8.720468011700293,16.090700000000002,8.414460361509038,10.0967,39.050663,10.001018,26.187381,2.781445,5.954312,35.496415
0.4439999999999999,42.424585614640364,-13.5907,41.9708992724818,41.37500937523438,-23.5755,8.78841971049276,18.782300000000003,8.75436885922148,7.24591,8.718217955448885,16.0959,8.409960249006224,10.091199999999999,39.075289,11.391029,26.18704,2.72459,5.951138,35.511914
0.445,42.54136353408835,-12.877100000000002,42.08917722943073,41.346958673966846,-23.6159,8.788569714242856,18.783,8.755268881722042,7.216690000000001,8.715742893572338,16.104300000000002,8.404935123378085,10.086500000000001,39.100635,12.882252,26.190819,2.671556,5.947218,35.525975
0.4459999999999999,42.658741468536704,-12.1807,42.210005250131246,41.32970824270606,-23.615700000000004,8.788719717992949,18.7835,8.756168904222605,7.19026,8.713042826070652,16.1161,8.399384984624616,10.082699999999999,39.126818,14.473848,26.198851,2.622108,5.942535,35.538499
0.447,42.776119402985074,-11.503400000000001,42.33255831395785,41.322958073951845,-23.5757,8.788944723618089,18.784,8.757068926723166,7.166810000000001,8.71019275481887,16.1314,8.393234830870771,10.0799,39.153955,16.164546,26.211268,2.576027,5.937077,35.549393
0.4479999999999999,42.893197329933244,-10.847100000000001,42.456311407785186,41.32648316207905,-23.4971,8.789094727368182,18.7844,8.757893947348684,7.1465700000000005,8.707192679816995,16.1502,8.3865596639916,10.078000000000001,39.182166,17.952683,26.228197,2.533107,5.930834,35.558562
0.449,43.009375234380855,-10.212900000000001,42.58066451661291,41.33990849771244,-23.3811,8.789319732993325,18.7847,8.758793969849245,7.12973,8.703967599189978,16.172600000000003,8.379359483987098,10.077100000000002,39.211567,19.836228,26.249763,2.493154,5.923798,35.565914
0.4499999999999999,43.12435310882772,-9.601970000000001,42.70501762544063,41.362859071476784,-23.229300000000002,8.789469736743419,18.7849,8.759618990474761,7.11649,8.700667516687917,16.198800000000002,8.371559288982224,10.0773,39.242277,21.812824,26.276091,2.455989,5.915963,35.57136
0.451,43.23783094577364,-9.01515,42.828845721143026,41.39495987399685,-23.043300000000002,8.789619740493512,18.7851,8.760444011100276,7.107030000000001,8.697142428560712,16.2287,8.36323408085202,10.078600000000002,39.27441,23.879812,26.307302,2.421444,5.907326,35.574812
0.4519999999999999,43.34950873771844,-8.45298,42.95162379059476,41.435760894022344,-22.825,8.789769744243605,18.785200000000003,8.761194029850746,7.10153,8.693542338558462,16.2624,8.354458861471537,10.081100000000001,39.30808,26.034268,26.343511,2.389361,5.897884,35.576188
0.453,43.45901147528688,-7.91582,43.07290182254556,41.484662116552904,-22.5763,8.7899197479937,18.7851,8.761944048601215,7.10015,8.689717242931073,16.3,8.345158628965724,10.084800000000001,39.343398,28.273031,26.384829,2.359594,5.887639,35.575405
0.4539999999999999,43.56618915472887,-7.4038,43.19230480762019,41.54113852846321,-22.2994,8.789994749868747,18.785,8.762694067351683,7.10304,8.685817145428635,16.3416,8.335333383334582,10.0898,39.380471,30.59273,26.431359,2.332004,5.876592,35.572387
0.455,43.67066676666916,-6.916880000000001,43.309457736443406,41.60474011850296,-21.996399999999998,8.789994749868747,18.7849,8.763444086102153,7.11034,8.681767044176103,16.387,8.325058126453161,10.0962,39.419404,32.989813,26.483195,2.306465,5.864748,35.567059
0.4559999999999999,43.772444311107776,-6.45484,43.42398559963999,41.674716867921695,-21.669800000000002,8.789994749868747,18.7846,8.764119102977574,7.12217,8.677641941048526,16.436500000000002,8.314332858321457,10.103900000000001,39.460298,35.460573,26.540418,2.282855,5.852112,35.559351
0.4570000000000001,43.87114677866946,-6.01732,43.535588389709744,41.75046876171904,-21.3218,8.7899197479937,18.784299999999998,8.764794119852995,7.13865,8.673441836045901,16.490000000000002,8.303157578939473,10.113100000000001,39.503247,38.001174,26.6031,2.261064,5.838692,35.549197
0.4579999999999999,43.966699167479184,-5.60383,43.64396609915248,41.83139578489462,-20.954900000000002,8.789694742368559,18.783900000000003,8.765394134853372,7.159870000000001,8.66909172729318,16.5475,8.291607290182254,10.1238,39.548346,40.607669,26.671299,2.240986,5.824496,35.536535
0.4590000000000001,44.05895147378684,-5.213780000000001,43.748893722343055,41.91689792244806,-20.571600000000004,8.789469736743419,18.7835,8.765994149853745,7.185910000000001,8.664741618540463,16.609,8.279606990174754,10.136,39.595681,43.276026,26.745062,2.222524,5.809534,35.521307
0.4599999999999999,44.14775369384235,-4.846500000000001,43.850296257406434,42.00622515562888,-20.174400000000002,8.789169729243229,18.783,8.76659416485412,7.216850000000001,8.66024150603765,16.6746,8.267306682667066,10.149899999999999,39.645336,46.002148,26.824424,2.205588,5.793819,35.503457
0.4610000000000001,44.232955823895594,-4.50122,43.947873696842414,42.09877746943673,-19.7657,8.788719717992949,18.7825,8.767119177979449,7.25274,8.655741393534838,16.744100000000003,8.254631365784142,10.165300000000002,39.697388,48.781887,26.909407,2.190091,5.777362,35.482936
0.4619999999999999,44.3145578639466,-4.17714,44.04147603690092,42.19395484887122,-19.347800000000003,8.788119702992574,18.782,8.767644191104777,7.29363,8.651241281032025,16.8176,8.241656041401033,10.1824,39.751911,51.611069,27.000022,2.175955,5.760177,35.459698
0.4630000000000001,44.392409810245255,-3.8734100000000002,44.131103277581936,42.291232280807016,-18.923099999999998,8.7875196879922,18.7814,8.768169204230105,7.33956,8.646666166654164,16.8951,8.228380709517737,10.2012,39.808972,54.485502,27.096269,2.163106,5.74228,35.433702
0.4639999999999999,44.46643666091652,-3.58914,44.21660541513537,42.38985974649366,-18.4937,8.786694667366683,18.780800000000003,8.768619215480385,7.39052,8.64201605040126,16.9765,8.214730368259206,10.221700000000002,39.868636,57.400996,27.198136,2.151473,5.723685,35.404909
0.4650000000000001,44.53663841596039,-3.3234500000000002,44.297907447686185,42.48946223655591,-18.061700000000002,8.78579464486612,18.7802,8.769069226730668,7.44655,8.6374409360234,17.0618,8.200930023250582,10.2438,39.930959,60.353377,27.305601,2.140992,5.70441,35.373287
0.4659999999999999,44.60286507162678,-3.07543,44.37500937523438,42.58936473411835,-17.6289,8.784819620490511,18.7796,8.769444236105903,7.50762,8.632790819770493,17.1508,8.186829670741767,10.267800000000001,39.995994,63.338493,27.41863,2.131603,5.684472,35.338805
0.4670000000000001,44.66519162979074,-2.84417,44.44791119777994,42.68926723168079,-17.1972,8.78361959048976,18.7789,8.769819245481136,7.573740000000001,8.628215705392634,17.2437,8.172504312607815,10.293500000000002,40.063791,66.352234,27.537179,2.123248,5.663888,35.30144
0.4679999999999999,44.723618090452256,-2.6287800000000003,44.516537913447834,42.78871971799295,-16.768,8.782344558613964,18.7783,8.77019425485637,7.64489,8.623565589139728,17.340300000000003,8.158028950723768,10.3209,40.13439,69.390536,27.661197,2.115875,5.642678,35.26117
0.4690000000000001,44.77814445361134,-2.42837,44.581039525988146,42.88727218180454,-16.343,8.780919522988073,18.777700000000003,8.770494262356557,7.721069999999999,8.618990474761869,17.4404,8.14332858321458,10.350200000000001,40.207831,72.449392,27.790618,2.109434,5.620859,35.217978
0.47,44.82869571739293,-2.2421,44.641266031650794,42.98454961374034,-15.923200000000001,8.779419485487136,18.7771,8.770794269856745,7.80226,8.614415360384008,17.5441,8.128553213830346,10.3812,40.284147,75.524861,27.925371,2.103879,5.598453,35.17185
0.4710000000000001,44.875421885547134,-2.0691100000000002,44.697442436060896,43.08040201005024,-15.5099,8.777694442361058,18.7765,8.771019275481887,7.888450000000001,8.609915247881197,17.651300000000003,8.11355283882097,10.414100000000001,40.363366,78.613077,28.065372,2.099165,5.575477,35.122778
0.472,44.91832295807395,-1.9086100000000001,44.749568739218475,43.17437935948398,-15.1039,8.775894397359933,18.776000000000003,8.771244281107027,7.979650000000001,8.605340133503336,17.7618,8.098552463811595,10.4487,40.445511,81.71025,28.210529,2.095252,5.551954,35.070755
0.4730000000000001,44.95754893872346,-1.75981,44.79771994299857,43.26648166204155,-14.706100000000001,8.77401935048376,18.7754,8.77139428485712,8.07587,8.60091502287557,17.8755,8.083402085052125,10.485199999999999,40.530602,84.812678,28.36074,2.092102,5.527902,35.01578
0.474,44.99309982749568,-1.62196,44.84204605115127,43.3563339083477,-14.3173,8.771919297982448,18.7749,8.771544288607215,8.17712,8.59641491037276,17.9924,8.06817670441761,10.5235,40.618653,87.916752,28.515893,2.089679,5.503343,34.957854
0.4750000000000001,45.0251256281407,-1.4943600000000001,44.88254706367658,43.44386109652741,-13.937800000000001,8.769819245481136,18.774400000000004,8.771694292357308,8.283430000000001,8.591989799744992,18.1122,8.052951323783095,10.5637,40.709676,91.018954,28.675867,2.087949,5.478297,34.896982
0.476,45.05370134253356,-1.37631,44.91944798619965,43.52891322283057,-13.5683,8.76756918922973,18.7739,8.771769294232355,8.39482,8.587564689117228,18.2349,8.037650941273531,10.6056,40.803676,94.115867,28.840531,2.08688,5.452784,34.833172
0.4770000000000001,45.079051976299404,-1.26718,44.95282382059551,43.61141528538213,-13.209200000000001,8.76516912922823,18.7735,8.771844296107401,8.51135,8.583214580364508,18.360400000000002,8.022350558763968,10.6494,40.900655,97.204179,29.009747,2.086442,5.426826,34.766437
0.478,45.10117752943823,-1.1663400000000002,44.98282457061426,43.69121728043201,-12.860600000000002,8.762694067351683,18.773100000000003,8.771844296107401,8.63305,8.578864471611789,18.488400000000002,8.007125178129451,10.6949,41.000613,100.280679,29.183367,2.086607,5.400443,34.696791
0.4790000000000001,45.12030300757519,-1.07323,45.00952523813095,43.7683192079802,-12.5228,8.76014400360009,18.7727,8.771844296107401,8.75999,8.574514362859071,18.619,7.991899797494936,10.7423,41.103543,103.342267,29.361239,2.087349,5.373655,34.624251
0.48,45.13657841446036,-0.9872860000000001,45.033150828770715,43.84264606615165,-12.196100000000001,8.757443936098403,18.7723,8.771769294232355,8.89223,8.570164254106352,18.7518,7.976674416860421,10.7914,41.209436,106.38595,29.543203,2.088642,5.346483,34.548838
0.4810000000000001,45.15015375384384,-0.908004,45.05377634440861,43.914197854946366,-11.8805,8.754743868596714,18.7719,8.771694292357308,9.02983,8.56588914722868,18.8869,7.9615240381009516,10.8422,41.318281,109.408847,29.729098,2.090464,5.318947,34.470575
0.482,45.16117902947573,-0.834898,45.07162679066976,43.982824570614255,-11.5761,8.751893797344934,18.771600000000003,8.771544288607215,9.17286,8.561614040351008,19.0241,7.946523663091576,10.8947,41.430061,112.408187,29.918759,2.092791,5.291066,34.389489
0.4830000000000001,45.16980424510612,-0.767518,45.08677716942923,44.04867621690542,-11.283100000000001,8.748968724218104,18.7712,8.77139428485712,9.32139,8.557338933473336,19.1632,7.931523288082201,10.9488,41.544758,115.381313,30.112018,2.095602,5.262861,34.305608
0.484,45.17625440636016,-0.7054380000000001,45.09945248631215,44.11152778819471,-11.0014,8.745968649216229,18.7708,8.771244281107027,9.47549,8.553063826595665,19.304100000000002,7.9165979149478725,11.0046,41.662349,118.325677,30.308713,2.098878,5.234351,34.218963
0.4850000000000001,45.180679516987915,-0.648262,45.10980274506862,44.17160429010725,-10.7311,8.742893572339309,18.7705,8.771019275481887,9.63523,8.548788719717992,19.446800000000003,7.901747543688591,11.0619,41.782809,121.238847,30.508679,2.1026,5.205554,34.129588
0.486,45.18315457886447,-0.595623,45.11782794569864,44.22868071701792,-10.4721,8.739743493587339,18.7701,8.770719267981699,9.80067,8.544588614715368,19.591,7.887047176179403,11.120800000000001,41.906112,124.118498,30.71176,2.106749,5.17649,34.037517
0.4870000000000001,45.183904597614934,-0.547174,45.12390309757743,44.282907072676814,-10.224400000000001,8.736593414835369,18.7697,8.77041926048151,9.971870000000001,8.540313507837695,19.736700000000003,7.872421810545264,11.1811,42.032226,126.96242,30.917802,2.111308,5.147177,33.942789
0.488,45.18307957698942,-0.502597,45.127953198829964,44.334283357083926,-9.98809,8.733293332333307,18.7694,8.770044251106276,10.148900000000001,8.536113402835069,19.8839,7.857946448661216,11.2428,42.161118,129.768509,31.126659,2.116261,5.117633,33.845444
0.4890000000000001,45.18075451886297,-0.461592,45.13027825695642,44.38273456836421,-9.76294,8.729993249831246,18.769000000000002,8.769669241731043,10.3317,8.531838295957398,20.032300000000003,7.843621090527262,11.3059,42.292755,132.534774,31.338191,2.121593,5.087876,33.745522
0.49,45.17715442886072,-0.423883,45.13095327383184,44.428410710267755,-9.54893,8.72654316357909,18.7686,8.769219230480761,10.5204,8.527638190954773,20.182000000000002,7.829370734268357,11.3703,42.427097,135.259328,31.552268,2.127289,5.057922,33.643067
0.4910000000000001,45.17235430885772,-0.38921300000000003,45.13012825320632,44.47116177904447,-9.345930000000001,8.72316807920198,18.7682,8.76876921923048,10.715,8.523438085952149,20.3327,7.815270381759543,11.436,42.564107,137.94039,31.768767,2.133334,5.027789,33.538125
0.492,45.16642916072902,-0.357344,45.12787819695492,44.51113777844446,-9.1538,8.719642991074775,18.7677,8.768244206105152,10.915400000000002,8.519237980949523,20.4846,7.801245031125778,11.503,42.703742,140.576284,31.987572,2.139715,4.997492,33.430742
0.4930000000000001,45.1595289882247,-0.32805500000000004,45.12435310882772,44.54841371034276,-8.97239,8.716117902947571,18.7673,8.767719192979824,11.1217,8.515112877821945,20.6374,7.787444686117152,11.571200000000001,42.845959,143.165437,32.208579,2.146419,4.967048,33.320966
0.494,45.151728793219824,-0.301143,45.119702992574815,44.582989574739365,-8.8015,8.71259281482037,18.766800000000003,8.767119177979449,11.3338,8.510987774694366,20.791100000000004,7.773794344858621,11.640500000000001,42.990714,145.706373,32.431686,2.153435,4.936473,33.208847
0.4950000000000001,45.143103577589436,-0.276418,45.1139278481962,44.61486537163429,-8.6409,8.70899272481812,18.7663,8.766444161104026,11.5517,8.506937673441836,20.9458,7.760294007350184,11.711,43.137959,148.197718,32.656801,2.160749,4.90578,33.094436
0.496,45.13380334508362,-0.25370600000000004,45.10725268131703,44.644116102902565,-8.49036,8.70539263481587,18.7658,8.765769144228605,11.775200000000002,8.502887572189305,21.101200000000002,7.74694367359184,11.7826,43.287646,150.638191,32.883838,2.16835,4.874985,32.977785
0.4970000000000001,45.123828095702386,-0.232847,45.0996774919373,44.670891772294304,-8.3496,8.70179254481362,18.765300000000003,8.765094127353183,12.0044,8.498837470936774,21.2574,7.73374334358359,11.8553,43.439726,153.026604,33.112711,2.176228,4.844102,32.858948
0.498,45.11325283132078,-0.21369100000000002,45.09127728193205,44.69519237980949,-8.218300000000001,8.698117452936323,18.7647,8.764344108602714,12.238999999999999,8.494862371559288,21.4144,7.720693017325433,11.929,43.594148,155.361864,33.343342,2.184372,4.813144,32.737978
0.4990000000000001,45.102152553813845,-0.196101,45.082202055051376,44.717167929198226,-8.09614,8.694517362934073,18.7641,8.7635190879772,12.4791,8.49096227405685,21.572,7.707867696692417,12.0037,43.75086,157.642962,33.575653,2.192771,4.782125,32.614932
0.5,45.090602265056624,-0.17995,45.07252681317033,44.73681842046051,-7.982770000000001,8.690842271056775,18.7634,8.762694067351683,12.7245,8.487137178429458,21.730200000000004,7.695267381684541,12.0793,43.909809,159.868977,33.809566,2.201416,4.751058,32.489865
0.5010000000000001,45.07867696692417,-0.165123,45.062326558163946,44.75436885922148,-7.877790000000001,8.687242181054526,18.7627,8.76179404485112,12.975000000000001,8.483387084677116,21.889100000000003,7.6828170704267595,12.1559,44.07094,162.039074,34.045004,2.210298,4.719954,32.362835
0.502,45.06630165754143,-0.151512,45.051601290032245,44.769744243606084,-7.78082,8.683642091052276,18.762,8.760894022350557,13.2307,8.47963699092477,22.0484,7.6705917647941195,12.233400000000001,44.234199,164.152495,34.281889,2.219407,4.688826,32.233898
0.5030000000000001,45.05362634065851,-0.139018,45.04042601065026,44.78316957923948,-7.6914500000000015,8.680042001050024,18.7612,8.759993999849996,13.491200000000001,8.476036900922521,22.2083,7.658516462911572,12.3118,44.39953,166.208563,34.520144,2.228734,4.657685,32.103115
0.504,45.040726018150444,-0.12755,45.028875721893044,44.794794869871744,-7.60925,8.676441911047775,18.7603,8.758943973599338,13.7566,8.472436810920273,22.3686,7.646666166654166,12.391100000000002,44.566876,168.206677,34.759688,2.238271,4.626542,31.970544
0.5050000000000001,45.027525688142205,-0.117024,45.01695042376059,44.804620115502885,-7.53381,8.672916822920572,18.7594,8.75796894922373,14.026700000000002,8.468986724668117,22.529300000000003,7.6350408760219,12.471200000000001,44.73618,170.146308,35.00044,2.248009,4.595408,31.836244
0.506,45.014100352508805,-0.107365,45.004800120003,44.812795319882994,-7.46469,8.669466736668417,18.7584,8.756843921098026,14.301300000000001,8.46553663841596,22.6903,7.623640591014775,12.552,44.907384,172.026997,35.242318,2.257941,4.564293,31.700274
