time_s,ascending_aorta_pressure_mmHg,ascending_aorta_flow_ml_s,aortic_arch_pressure_mmHg,descending_aorta_pressure_mmHg,descending_aorta_flow_ml_s,ivc_pressure_mmHg,ivc_flow_ml_s,svc_pressure_mmHg,svc_flow_ml_s,rpa_pressure_mmHg,rpa_flow_ml_s,lpa_pressure_mmHg,lpa_flow_ml_s
0.173,69.54796369909246,166.429,67.85532138303456,65.04470111752794,80.1014,8.899347483687091,16.8105,8.799069976749418,24.6005,8.754443861096528,26.011400000000002,8.114377859446487,15.742500000000001
0.1739999999999999,69.67621690542263,166.80800000000002,67.98859971499287,65.22980574514362,80.7043,8.899497487437184,16.812300000000004,8.798994974874372,24.6001,8.754443861096528,26.011400000000002,8.114377859446487,15.742400000000002
0.175,69.79944498612466,167.155,68.11767794194854,65.40966024150603,81.2865,8.899647491187277,16.8142,8.798919972999325,24.599400000000003,8.754518862971574,26.011400000000002,8.11430285757144,15.7423
0.1759999999999999,69.91757293932348,167.47,68.2424060601515,65.58448961224029,81.8489,8.899797494937372,16.816300000000002,8.798844971124279,24.5986,8.754518862971574,26.011400000000002,8.11430285757144,15.7422
0.177,70.03052576314407,167.75300000000001,68.36285907147678,65.75444386109653,82.3924,8.899947498687467,16.818500000000004,8.79876996924923,24.5975,8.754518862971574,26.0115,8.11430285757144,15.7421
0.1779999999999999,70.13845346133652,168.00400000000002,68.47881197029926,65.91989799744994,82.9178,8.90009750243756,16.820800000000002,8.798694967374184,24.5962,8.754518862971574,26.0115,8.11430285757144,15.7421
0.179,70.24120603015075,168.22500000000002,68.59033975849395,66.08085202130053,83.426,8.900247506187654,16.8233,8.798619965499135,24.5947,8.754518862971574,26.0116,8.114227855696392,15.742
0.1799999999999999,70.33900847521187,168.41600000000003,68.69736743418585,66.23768094202354,83.9177,8.900397509937749,16.8258,8.798544963624089,24.593,8.754518862971574,26.0117,8.114227855696392,15.742
0.181,70.43193579839496,168.57800000000003,68.79989499737493,66.39038475961898,84.39340000000001,8.900547513687842,16.828500000000002,8.798469961749042,24.591,8.754518862971574,26.0117,8.114227855696392,15.7419
0.1819999999999999,70.52006300157504,168.71400000000003,68.89784744618615,66.53918847971198,84.85350000000001,8.900697517437935,16.8314,8.798394959873995,24.588800000000003,8.754518862971574,26.0118,8.114227855696392,15.7419
0.183,70.60361509037725,168.82500000000002,68.99137478436961,66.68409210230254,85.2985,8.900922523063075,16.8343,8.798319957998949,24.5864,8.75459386484662,26.0119,8.114227855696392,15.7418
0.1839999999999999,70.68296707417684,168.913,69.08040201005025,66.82517062926571,85.72840000000001,8.90107252681317,16.8374,8.798319957998949,24.5838,8.75459386484662,26.012,8.114227855696392,15.7418
0.185,70.75819395484886,168.982,69.16507912697817,66.9624240606015,86.1433,8.901222530563263,16.8406,8.798244956123902,24.580900000000003,8.75459386484662,26.012100000000004,8.114227855696392,15.7418
0.1859999999999999,70.82967074176854,169.033,69.24555613890347,67.09577739443485,86.5431,8.901372534313357,16.844,8.798169954248856,24.5778,8.75459386484662,26.012200000000004,8.114227855696392,15.7418
0.187,70.8977724443111,169.069,69.32190804770119,67.22523063076576,86.92760000000001,8.90152253806345,16.8474,8.798094952373809,24.5745,8.754668866721667,26.012300000000003,8.114227855696392,15.7418
0.1879999999999999,70.96272406810169,169.093,69.39435985899647,67.3507087677192,87.2964,8.901672541813543,16.851,8.798094952373809,24.570899999999998,8.754668866721667,26.0124,8.114227855696392,15.7418
0.189,71.02490062251556,169.108,69.4630615765394,67.47206180154502,87.6493,8.901897547438686,16.8547,8.79801995049876,24.567100000000003,8.754668866721667,26.0125,8.114227855696392,15.7418
0.1899999999999999,71.0846771169279,169.117,69.52838820970523,67.58913972849321,87.98570000000001,8.90204755118878,16.858600000000003,8.797944948623714,24.5631,8.754668866721667,26.0127,8.114227855696392,15.7418
0.191,71.14235355883896,169.122,69.59033975849395,67.70194254856371,88.3053,8.902197554938873,16.8625,8.797944948623714,24.5589,8.754743868596714,26.012800000000002,8.114227855696392,15.7418
0.1919999999999999,71.19815495387384,169.125,69.6494412360309,67.8102452561314,88.6076,8.902347558688966,16.8666,8.797869946748667,24.5544,8.754743868596714,26.012900000000002,8.114227855696392,15.7418
0.193,71.25245631140778,169.12900000000002,69.7057676441911,67.91397284932123,88.8923,8.902497562439061,16.870800000000003,8.797869946748667,24.5497,8.754743868596714,26.013,8.114227855696392,15.7418
0.1939999999999999,71.30540763519087,169.13500000000002,69.7596939923498,68.0131253281332,89.159,8.902647566189154,16.875200000000003,8.79779494487362,24.5448,8.75481887047176,26.0131,8.114227855696392,15.7418
0.195,71.35730893272331,169.145,69.81152028800719,68.10747768694218,89.4076,8.902797569939247,16.8796,8.79779494487362,24.539700000000003,8.75481887047176,26.0133,8.114227855696392,15.7419
0.1959999999999999,71.40831020775519,169.16000000000003,69.8614715367884,68.19717992949823,89.6379,8.90294757368934,16.8842,8.797719942998574,24.5343,8.75481887047176,26.0134,8.114227855696392,15.7419
0.197,71.45856146403659,169.179,69.9097727443186,68.2820820520513,89.8501,8.903097577439436,16.8889,8.797719942998574,24.528800000000004,8.75481887047176,26.0135,8.114227855696392,15.7419
0.1979999999999999,71.50806270156754,169.204,69.95672391809795,68.3624090602265,90.0443,8.903247581189529,16.893700000000003,8.797644941123528,24.523,8.754893872346807,26.013600000000004,8.114227855696392,15.7419
0.199,71.55688892222305,169.234,70.00247506187654,68.4380859521488,90.221,8.903397584939622,16.898600000000002,8.797644941123528,24.517,8.754893872346807,26.013700000000004,8.114227855696392,15.742
0.1999999999999999,71.6049651241281,169.267,70.04732618315457,68.50933773344333,90.3806,8.903472586814669,16.9037,8.797644941123528,24.5108,8.754893872346807,26.0139,8.114227855696392,15.742
0.201,71.65229130728267,169.303,70.09127728193205,68.5763144078602,90.5241,8.903622590564762,16.9088,8.797569939248481,24.5044,8.754893872346807,26.014,8.11430285757144,15.7421
0.2019999999999999,71.69871746793669,169.341,70.1345533638341,68.63931598289957,90.6521,8.903772594314857,16.9141,8.797569939248481,24.4978,8.754968874221854,26.0141,8.11430285757144,15.7421
0.203,71.74409360234004,169.377,70.17722943073576,68.6985674641866,90.7659,8.903922598064952,16.9195,8.797569939248481,24.4911,8.754968874221854,26.0142,8.11430285757144,15.7421
0.2039999999999999,71.78826970674267,169.41,70.21923048076201,68.75429385734643,90.8664,8.903997599939999,16.9249,8.797569939248481,24.4841,8.754968874221854,26.014300000000002,8.11430285757144,15.7422
0.205,71.83094577364433,169.43800000000002,70.26063151578789,68.80702017550439,90.95510000000002,8.904147603690092,16.930500000000002,8.797494937373434,24.477,8.754968874221854,26.014300000000002,8.11430285757144,15.7422
0.2059999999999999,71.87204680117003,169.458,70.30135753393834,68.85689642241056,91.03330000000001,8.904222605565138,16.9363,8.797494937373434,24.469700000000003,8.754968874221854,26.014400000000002,8.11430285757144,15.7423
0.207,71.91119777994449,169.467,70.34140853521338,68.90437260931523,91.1024,8.904372609315232,16.942100000000003,8.797494937373434,24.462200000000003,8.7550438760969,26.0145,8.11430285757144,15.7423
0.2079999999999999,71.94824870621765,169.463,70.38055951398785,68.94982374559363,91.1638,8.90444761119028,16.948,8.797494937373434,24.454500000000003,8.7550438760969,26.0146,8.11430285757144,15.7423
0.209,71.9828995724893,169.44400000000002,70.41866046651165,68.99362484062101,91.2189,8.904597614940373,16.954,8.797494937373434,24.446700000000003,8.7550438760969,26.0146,8.114377859446487,15.742400000000002
0.2099999999999999,72.01492537313432,169.406,70.45571139278482,69.0361509037726,91.269,8.90467261681542,16.9602,8.797494937373434,24.4388,8.7550438760969,26.0147,8.114377859446487,15.742400000000002
0.211,72.04425110627766,169.34900000000002,70.49133728343209,69.07762694067351,91.31540000000001,8.904747618690466,16.9664,8.797494937373434,24.430600000000002,8.7550438760969,26.0147,8.114377859446487,15.742500000000001
0.2119999999999999,72.07050176254405,169.27100000000002,70.52546313657841,69.11842796069901,91.3593,8.904822620565513,16.972700000000003,8.797494937373434,24.4224,8.7550438760969,26.0147,8.114377859446487,15.742500000000001
0.213,72.09375234380859,169.17000000000002,70.55778894472361,69.15877896947424,91.4015,8.904972624315606,16.979200000000002,8.797419935498388,24.414,8.7550438760969,26.0148,8.114377859446487,15.742500000000001
0.2139999999999999,72.11370284257106,169.045,70.58823970599265,69.19890497262432,91.443,8.905047626190653,16.9857,8.797419935498388,24.4055,8.7550438760969,26.0148,8.114377859446487,15.742600000000001
0.215,72.13050326258156,168.897,70.6165154128853,69.23903097577438,91.4844,8.905122628065701,16.9924,8.797494937373434,24.396800000000002,8.7550438760969,26.0148,8.114377859446487,15.742600000000001
0.2159999999999999,72.14392859821496,168.72299999999998,70.64254106352658,69.27915697892446,91.52600000000001,8.905122628065701,16.999100000000002,8.797494937373434,24.388,8.7550438760969,26.0148,8.114377859446487,15.742600000000001
0.217,72.15412885322132,168.526,70.6660916522913,69.3193579839496,91.56800000000001,8.905197629940748,17.0059,8.797494937373434,24.3791,8.7550438760969,26.0148,8.114377859446487,15.742600000000001
0.2179999999999999,72.16110402760069,168.306,70.68701717542939,69.3597089927248,91.61050000000002,8.905272631815794,17.012900000000002,8.797494937373434,24.3702,8.7550438760969,26.0147,8.114452861321533,15.742700000000001
0.219,72.16507912697817,168.06300000000002,70.70524263106576,69.40006000150004,91.65310000000001,8.905347633690841,17.0199,8.797494937373434,24.3611,8.7550438760969,26.0147,8.114452861321533,15.742700000000001
0.2199999999999999,72.16605415135378,167.8,70.72069301732543,69.4403360084002,91.6954,8.905422635565888,17.027,8.797494937373434,24.3519,8.7550438760969,26.0147,8.114452861321533,15.742700000000001
0.221,72.16425410635266,167.518,70.7332933323333,69.48031200780018,91.73680000000002,8.905422635565888,17.034200000000002,8.797494937373434,24.3426,8.7550438760969,26.0146,8.114452861321533,15.742700000000001
0.2219999999999999,72.15990399759993,167.219,70.7431935798395,69.51991299782495,91.7764,8.905497637440934,17.0415,8.797494937373434,24.3332,8.7550438760969,26.0146,8.114452861321533,15.742700000000001
0.2230000000000001,72.15322883072076,166.906,70.75016875421885,69.55868896722417,91.81330000000001,8.905497637440934,17.0489,8.797494937373434,24.3238,8.7550438760969,26.0145,8.114452861321533,15.742700000000001
0.2239999999999999,72.14445361134028,166.579,70.75451886297158,69.59648991224779,91.8464,8.905572639315983,17.056400000000004,8.797569939248481,24.3143,8.7550438760969,26.014400000000002,8.114452861321533,15.742700000000001
0.2250000000000001,72.13372834320857,166.243,70.7561689042226,69.63301582539563,91.87450000000001,8.905572639315983,17.0639,8.797569939248481,24.304700000000004,8.754968874221854,26.014400000000002,8.114452861321533,15.742700000000001
0.2259999999999999,72.12142803570089,165.89700000000002,70.75534388359708,69.66796669916747,91.8966,8.905572639315983,17.0716,8.797569939248481,24.2951,8.754968874221854,26.014300000000002,8.114452861321533,15.742700000000001
0.2270000000000001,72.10762769069227,165.54600000000002,70.75211880297006,69.70089252231304,91.9114,8.905572639315983,17.079300000000003,8.797569939248481,24.2854,8.754968874221854,26.0142,8.114452861321533,15.742700000000001
0.2279999999999999,72.09255231380784,165.19000000000003,70.74664366609164,69.73164329108226,91.9178,8.90564764119103,17.087100000000003,8.797644941123528,24.2757,8.754968874221854,26.014,8.114452861321533,15.742700000000001
0.2290000000000001,72.07635190879772,164.83200000000002,70.7390684767119,69.75991899797495,91.91480000000001,8.90564764119103,17.095000000000002,8.797644941123528,24.265900000000002,8.754893872346807,26.0139,8.114452861321533,15.742700000000001
0.2299999999999999,72.05925148128702,164.471,70.72969324233105,69.78541963549088,91.90129999999999,8.90564764119103,17.102999999999998,8.797644941123528,24.2561,8.754893872346807,26.013800000000003,8.114452861321533,15.742700000000001
0.2310000000000001,72.04132603315082,164.11,70.71851796294906,69.80792019800494,91.87660000000001,8.90564764119103,17.1111,8.797719942998574,24.246299999999998,8.754893872346807,26.013700000000004,8.114452861321533,15.742700000000001
0.2319999999999999,72.0225755643891,163.74900000000002,70.70584264606615,69.82734568364208,91.84,8.90564764119103,17.119200000000003,8.797719942998574,24.236400000000003,8.75481887047176,26.0135,8.114377859446487,15.742600000000001
0.2330000000000001,72.00300007500186,163.387,70.69181729543239,69.84339608490211,91.7912,8.90564764119103,17.1274,8.797719942998574,24.2265,8.75481887047176,26.0134,8.114377859446487,15.742600000000001
0.2339999999999999,71.98259956498912,163.025,70.67644191104777,69.85614640366009,91.7297,8.905572639315983,17.1357,8.79779494487362,24.216600000000003,8.75481887047176,26.0132,8.114377859446487,15.742600000000001
0.2350000000000001,71.96137403435085,162.663,70.66001650041251,69.86552163804095,91.6555,8.905572639315983,17.1441,8.79779494487362,24.2068,8.754743868596714,26.0131,8.114377859446487,15.742500000000001
0.236,71.93917347933697,162.29800000000003,70.64246606165153,69.87152178804469,91.5689,8.905572639315983,17.1525,8.797869946748667,24.1969,8.754743868596714,26.012900000000002,8.114377859446487,15.742500000000001
0.2370000000000001,71.91577289432236,161.929,70.62394059851496,69.87429685742143,91.47000000000001,8.905572639315983,17.161,8.797869946748667,24.187,8.754743868596714,26.0127,8.114377859446487,15.742400000000002
0.238,71.89109727743192,161.556,70.60444011100277,69.8739218480462,91.3595,8.905497637440934,17.1696,8.797869946748667,24.1771,8.754668866721667,26.0125,8.114377859446487,15.742400000000002
0.2390000000000001,71.86492162304057,161.176,70.58403960099001,69.87054676366908,91.238,8.905497637440934,17.178300000000004,8.797944948623714,24.1672,8.754668866721667,26.012300000000003,8.11430285757144,15.7423
0.24,71.83694592364809,160.788,70.56258906472661,69.8644716117903,91.10640000000001,8.905497637440934,17.187,8.797944948623714,24.157400000000003,8.75459386484662,26.012100000000004,8.11430285757144,15.7423
0.2410000000000001,71.80709517737944,160.388,70.54008850221255,69.85592139803494,90.9656,8.905422635565888,17.1958,8.79801995049876,24.1475,8.75459386484662,26.0119,8.11430285757144,15.7422
0.242,71.77499437485936,159.976,70.51638790969774,69.8451211280282,90.8165,8.905422635565888,17.204700000000003,8.79801995049876,24.137700000000002,8.754518862971574,26.0117,8.11430285757144,15.7421
0.2430000000000001,71.7404935123378,159.55,70.49141228530713,69.83237080927023,90.66040000000001,8.905347633690841,17.213600000000003,8.798094952373809,24.128,8.754518862971574,26.0115,8.11430285757144,15.742
0.244,71.70336758418959,159.10600000000002,70.46493662341558,69.81789544738618,90.4983,8.905347633690841,17.2226,8.798094952373809,24.1182,8.754443861096528,26.011300000000002,8.114227855696392,15.742
0.2450000000000001,71.66331658291458,158.645,70.4369609240231,69.80207005175129,90.3311,8.905272631815794,17.2316,8.798169954248856,24.108500000000003,8.754443861096528,26.0111,8.114227855696392,15.7419
0.246,71.6203405085127,158.163,70.40718517962948,69.78504462611565,90.1601,8.905272631815794,17.2407,8.798169954248856,24.0988,8.75436885922148,26.0109,8.114227855696392,15.7418
0.2470000000000001,71.57421435535888,157.661,70.37545938648465,69.76719417985449,89.986,8.905197629940748,17.2499,8.798244956123902,24.0892,8.75436885922148,26.010700000000003,8.114152853821343,15.7417
0.248,71.52478811970299,157.138,70.34163354083852,69.74859371484287,89.8097,8.905197629940748,17.2591,8.798244956123902,24.0796,8.754293857346433,26.0104,8.114152853821343,15.7416
0.2490000000000001,71.47206180154504,156.59300000000002,70.30555763894097,69.72954323858096,89.6318,8.905122628065701,17.2684,8.798319957998949,24.070000000000004,8.754293857346433,26.0102,8.114152853821343,15.741500000000002
0.25,71.41603540088501,156.025,70.26700667516688,69.71004275106877,89.4528,8.905122628065701,17.2777,8.798394959873995,24.0605,8.754218855471386,26.01,8.114152853821343,15.741400000000002
0.2510000000000001,71.35670891772294,155.437,70.22590564764118,69.6902422560564,89.273,8.905047626190653,17.2871,8.798394959873995,24.0511,8.754218855471386,26.009800000000002,8.114077851946297,15.741300000000003
0.252,71.29415735393384,154.827,70.18210455261381,69.67021675541888,89.0926,8.904972624315606,17.2966,8.798469961749042,24.041700000000002,8.75414385359634,26.0096,8.114077851946297,15.741200000000001
0.2530000000000001,71.22845571139277,154.198,70.13552838820969,69.64989124728118,88.91140000000001,8.904972624315606,17.306,8.798469961749042,24.032300000000003,8.75414385359634,26.0093,8.114077851946297,15.741100000000001
0.254,71.15975399384983,153.55100000000002,70.0861021525538,69.6291157278932,88.7291,8.90489762244056,17.3156,8.798544963624089,24.023,8.754068851721293,26.009100000000004,8.11400285007125,15.741000000000001
0.2550000000000001,71.08827720693017,152.887,70.03382584564613,69.60796519912996,88.5455,8.90489762244056,17.325200000000002,8.798619965499135,24.0138,8.754068851721293,26.0089,8.11400285007125,15.740900000000002
0.256,71.0142503562589,152.209,69.97869946748668,69.58606465161628,88.3597,8.904822620565513,17.3348,8.798619965499135,24.0046,8.753993849846246,26.0087,8.11400285007125,15.7408
0.2570000000000001,70.93782344558613,151.51800000000003,69.92072301807545,69.56341408535212,88.17110000000001,8.904822620565513,17.3445,8.798694967374184,23.995500000000003,8.753993849846246,26.0085,8.113927848196203,15.7407
0.258,70.85929648241205,150.818,69.86004650116253,69.53963849096226,87.9787,8.904747618690466,17.354200000000002,8.79876996924923,23.986400000000003,8.7539188479712,26.008300000000002,8.113927848196203,15.7406
0.2590000000000001,70.77896947423685,150.109,69.79666991674792,69.51451286282158,87.7817,8.90467261681542,17.364,8.79876996924923,23.977300000000003,8.7539188479712,26.0081,8.113927848196203,15.7405
0.26,70.69699242481062,149.395,69.7308932723318,69.48788719717992,87.579,8.90467261681542,17.3738,8.798844971124279,23.9683,8.7539188479712,26.0079,8.113852846321157,15.7404
0.2610000000000001,70.61359033975849,148.67600000000002,69.66264156603916,69.45931148278706,87.3696,8.90467261681542,17.3837,8.798919972999325,23.959400000000002,8.753843846096153,26.0078,8.113852846321157,15.7403
0.262,70.52906322658065,147.95600000000002,69.59228980724517,69.4286357158929,87.1525,8.904597614940373,17.3936,8.798919972999325,23.9505,8.753843846096153,26.007600000000004,8.113852846321157,15.7402
0.2630000000000001,70.44363609090226,147.23600000000002,69.51991299782495,69.39555988899723,86.92660000000001,8.904597614940373,17.4035,8.798994974874372,23.9417,8.753768844221105,26.0074,8.11377784444611,15.7401
0.264,70.35738393459836,146.51700000000002,69.44566114152853,69.35985899647491,86.69120000000001,8.904522613065327,17.4135,8.799069976749418,23.9329,8.753768844221105,26.0073,8.11377784444611,15.739999999999998
0.2650000000000001,70.27045676141903,145.8,69.36990924773119,69.32130803270081,86.4454,8.904522613065327,17.4235,8.799069976749418,23.924100000000003,8.753768844221105,26.0071,8.11377784444611,15.739900000000002
0.266,70.18300457511437,145.086,69.29265731643291,69.27983199579988,86.18870000000001,8.904522613065327,17.4335,8.799144978624465,23.9154,8.753693842346058,26.007,8.113702842571064,15.739800000000002
0.2670000000000001,70.09495237380933,144.376,69.21413035325882,69.23513087827196,85.9205,8.90444761119028,17.4436,8.799219980499512,23.9068,8.753693842346058,26.006800000000002,8.113702842571064,15.739700000000003
0.268,70.00652516312907,143.668,69.13455336383409,69.18727968199204,85.6406,8.90444761119028,17.453699999999998,8.799294982374558,23.898200000000003,8.753693842346058,26.006700000000002,8.113702842571064,15.739600000000001
0.2690000000000001,69.91749793744843,142.963,69.05407635190879,69.13620340508513,85.349,8.90444761119028,17.463800000000003,8.799294982374558,23.8896,8.753693842346058,26.0066,8.113627840696017,15.739500000000001
0.27,69.8278706967674,142.25900000000001,68.97269931748292,69.08190204755118,85.04560000000001,8.90444761119028,17.474,8.799369984249605,23.881,8.75361884047101,26.0065,8.113627840696017,15.739400000000002
0.2710000000000001,69.73756843921097,141.55700000000002,68.89064726618165,69.02452561314033,84.7308,8.904372609315232,17.4842,8.799444986124653,23.8725,8.75361884047101,26.0064,8.113627840696017,15.7393
0.272,69.64644116102902,140.85399999999998,68.80792019800494,68.96407410185253,84.4051,8.904372609315232,17.4944,8.7995199879997,23.864,8.75361884047101,26.0063,8.11355283882097,15.7392
0.2730000000000001,69.5542638565964,140.149,68.72444311107778,68.90069751743793,84.069,8.904372609315232,17.5047,8.799594989874747,23.8556,8.75361884047101,26.0062,8.11355283882097,15.7391
0.274,69.46088652216304,139.439,68.64044101102527,68.83477086927172,83.72350000000002,8.904372609315232,17.515,8.799594989874747,23.8472,8.75361884047101,26.0062,8.11355283882097,15.7391
0.2750000000000001,69.36615915397884,138.725,68.55561389034726,68.76636915922899,83.36930000000001,8.904372609315232,17.5253,8.799669991749793,23.8388,8.753543838595963,26.006100000000004,8.11355283882097,15.739
0.276,69.26978174454361,138.002,68.47011175279381,68.69579239480986,83.0074,8.904372609315232,17.5356,8.79974499362484,23.8304,8.753543838595963,26.006100000000004,8.113477836945922,15.7389
0.2770000000000001,69.17160429010724,137.27100000000002,68.38370959273982,68.62334058351458,82.6391,8.90444761119028,17.545900000000003,8.799819995499886,23.822000000000003,8.753543838595963,26.006100000000004,8.113477836945922,15.7388
0.278,69.07147678691966,136.528,68.2963324083102,68.54923873096827,82.26520000000001,8.90444761119028,17.5563,8.799894997374933,23.8137,8.753543838595963,26.006100000000004,8.113477836945922,15.7388
0.2790000000000001,68.96924923123078,135.774,68.20783019575488,68.47386184654616,81.887,8.90444761119028,17.5667,8.79996999924998,23.805300000000003,8.753543838595963,26.006100000000004,8.113477836945922,15.7387
0.28,68.86469661741542,135.006,68.11812795319882,68.39743493587339,81.5055,8.90444761119028,17.5771,8.800045001125026,23.797,8.753543838595963,26.006100000000004,8.113402835070875,15.7386
0.2810000000000001,68.75766894172354,134.22299999999998,68.02707567689191,68.3201830045751,81.1216,8.904522613065327,17.587500000000002,8.800045001125026,23.788600000000002,8.753543838595963,26.006100000000004,8.113402835070875,15.7386
0.282,68.64831620790518,133.426,67.93437335933397,68.2424060601515,80.7363,8.904522613065327,17.5979,8.800120003000075,23.7803,8.753543838595963,26.006100000000004,8.113402835070875,15.738499999999998
0.2830000000000001,68.53633840846021,132.61300000000003,67.84002100052501,68.16425410635266,80.3503,8.904522613065327,17.6084,8.800195004875121,23.772,8.75361884047101,26.0062,8.113402835070875,15.738499999999998
