phase,target_time_s,target_ascending_aorta_pressure_mmHg,target_aortic_arch_pressure_mmHg,target_descending_aorta_pressure_mmHg,target_ascending_aorta_flow_ml_s,target_descending_aorta_flow_ml_s,model_ascending_aorta_pressure_mmHg,model_aortic_arch_pressure_mmHg,model_descending_aorta_pressure_mmHg,model_ascending_aorta_flow_ml_s,model_dao_chain_outlet_flow_ml_s,model_lower_ra4_flow_ml_s
0.32983682983682966,0.2830000000000001,66.81572039300983,66.22260556513912,66.73021825545638,123.85,75.3391,47.85138978791266,49.290133980372936,47.89868680190026,124.55899999978874,144.27316043982458,28.915024864014907
0.3310023310023307,0.284,66.7092927323183,66.12615315382884,66.64659116477911,123.14,74.94090000000001,47.78159025959864,49.266971227024065,47.994284851974115,123.84999999978953,144.4298773993211,29.170851241964794
0.33216783216783197,0.2850000000000001,66.60256506412661,66.02932573314332,66.56251406285158,122.43,74.5417,47.714159530783206,49.24208337964213,48.08979214490502,123.13999999978779,144.56541458831802,29.426218151760555
0.33333333333333304,0.286,66.49561239030976,65.93219830495761,66.47798694967373,121.72,74.1414,47.649235608684094,49.21544022122142,48.185191385262044,122.42999999978746,144.6794425527146,29.68107838415297
0.33449883449883433,0.2870000000000001,66.38843471086777,65.83484587114677,66.39308482712067,121.01,73.7402,47.58695103528625,49.187042488599516,48.28046502064207,121.71999999978698,144.77157574711111,29.935384060926154
0.33566433566433534,0.288,66.28103202580064,65.7371184279607,66.30773269331732,120.301,73.338,47.52740229088391,49.15692662107706,48.375595205484764,121.00999999978684,144.8413959915075,30.18908653576525
0.33682983682983664,0.2890000000000001,66.17347933698342,65.63916597914947,66.22200555013875,119.591,72.935,47.47063243206936,49.12514340206976,48.47056378934357,120.30099999978621,144.88848787720386,30.44213636257219
0.33799533799533765,0.29,66.06570164254106,65.54098852471311,66.13590339758493,118.882,72.531,47.416653427490026,49.09173129035073,48.56535233499815,119.59099999978606,144.91247536920008,30.694483346008845
0.33916083916083895,0.2910000000000001,65.95769894247356,65.44251106277657,66.04935123378084,118.173,72.1263,47.36549275511434,49.05670710078052,48.65994216276564,118.88199999978559,144.91304857759627,30.946076664165332
0.34032634032634,0.292,65.84954623865596,65.34380859521488,65.9624240606015,117.464,71.72070000000001,47.31721896453818,49.020078141330536,48.75431440956667,118.17299999978654,144.8899728669925,31.196865031770646
0.3414918414918413,0.2930000000000001,65.74131853296332,65.24488112202805,65.87519687992199,116.756,71.3144,47.27192050703092,48.981861470557966,48.84845008715747,117.46399999978495,144.84307805578848,31.44679686097081
0.3426573426573423,0.294,65.63286582164554,65.14580364509112,65.78759468986723,116.048,70.9073,47.22964669068349,48.94209422514206,48.94233012464707,116.75599999978463,144.77223159228453,31.695820378686168
0.3438228438228436,0.2950000000000001,65.52433810845271,65.04650116252905,65.69961749043725,115.341,70.49960000000002,47.19036890310511,48.90083105921357,49.03593538564786,116.04799999978309,144.6773043401803,31.94388367399631
0.3449883449883447,0.296,65.41566039150979,64.94697367434185,65.61134028350708,114.634,70.0912,47.15400239850566,48.85813540959773,49.129246658361645,115.34099999978403,144.55813953357642,32.19093467093464
0.3461538461538457,0.2969999999999999,65.30683267081677,64.8472211805295,65.52268806720167,113.928,69.68220000000001,47.12047293979619,48.814071647367435,49.222244625100835,114.6339999997839,144.41453409137233,32.43692104465639
0.347319347319347,0.298,65.1979299482487,64.74739368484212,65.43373584339608,113.222,69.2726,47.08976766801785,48.76870017801519,49.31490982363857,113.92799999978341,144.2462374102681,32.681790115168894
0.348484848484848,0.2989999999999999,65.08895222380559,64.64734118352959,65.34448361209029,112.517,68.8625,47.06192307026172,48.72207598926521,49.407222614780295,113.22199999978453,144.0529673792642,32.92548875828657
0.3496503496503493,0.3,64.97989949748744,64.54713867846695,65.25493137328434,111.812,68.4519,47.03696240182199,48.674253039794436,49.499163168241125,112.51699999978283,143.83443839735943,33.1679633670846
0.35081585081585037,0.3009999999999999,64.87069676741918,64.44686117152929,65.16507912697816,111.109,68.04090000000001,47.01484213055391,48.62529498558614,49.59071147329085,111.8119999997828,143.59039310165505,33.40915988160968
0.35198135198135166,0.302,64.76149403735093,64.34643366084151,65.07492687317183,110.406,67.6294,46.99545166825733,48.575285098046635,49.68184737357872,111.1089999997811,143.32062908675,33.64902388517114
0.3531468531468527,0.3029999999999999,64.65221630540763,64.2457811445286,64.98454961374033,109.703,67.2176,46.97865990638337,48.524323840726936,49.772550619197474,110.40599999978203,143.02501402144605,33.887500748040274
0.35431235431235397,0.304,64.54286357158928,64.1451286282157,64.89394734868371,109.002,66.80539999999999,46.964366185601634,48.47251083467248,49.86280092518719,109.70299999978191,142.70348636344147,34.12453578876935
0.35547785547785504,0.3049999999999999,64.43343583589589,64.0443261081527,64.8030450761269,108.30100000000002,66.393,46.95250465107884,48.419924252152335,49.952578025101715,109.00199999978157,142.35604305193695,34.3600744217775
0.35664335664335634,0.306,64.32400810020249,63.9433735843396,64.71191779794495,107.6,65.9803,46.94301140119001,48.36661776915323,50.0418617108125,108.30099999978235,141.982718864833,34.594062266903315
0.35780885780885735,0.3069999999999999,64.21450536263406,63.84242106052651,64.62056551413785,106.901,65.5674,46.93579492040002,48.312641867114216,50.13063185427489,107.59999999978113,141.58356371912777,34.82644520918144
0.35897435897435864,0.308,64.10492762319058,63.74131853296331,64.52898822470561,106.202,65.1543,46.93072601597696,48.25807270129975,50.21886841205161,106.90099999978068,141.15862385122307,35.057169411072586
0.3601398601398597,0.3089999999999999,63.99534988374709,63.64014100352508,64.43726093152328,105.503,64.741,46.927651537953935,48.20302180647443,50.30655141752895,106.20199999977913,140.7079309298176,35.28618129078155
0.361305361305361,0.31,63.88569714242855,63.53881347033675,64.34530863271581,104.806,64.32770000000001,46.926419210762504,48.14761605514882,50.39366096800058,105.50299999978024,140.2315005121137,35.513427486456116
0.362470862470862,0.3109999999999999,63.775969399234974,63.43748593714843,64.2531313282832,104.108,63.91430000000001,46.926888942104505,48.09196534002795,50.480177213908306,104.80599999977974,139.72933871790906,35.73885482635648
0.3636363636363633,0.312,63.6662416560414,63.33608340208505,64.1608040201005,103.411,63.500800000000005,46.92893908371061,48.03614754945548,50.56608035585216,104.10799999977947,139.2014542666043,35.96241032045134
0.36480186480186433,0.3129999999999999,63.556438910972766,63.23460586514662,64.06832670816769,102.715,63.0873,46.932467088260616,47.98022381511577,50.65135065235071,103.4109999997806,138.64787238240064,36.18404118163315
0.3659673659673656,0.314,63.44663616590415,63.13297832445811,63.9756993924848,102.018,62.6739,46.93736984011842,47.92426803347483,50.73596843858724,102.71499999977873,138.06864746289477,36.40369487717768
0.3671328671328667,0.3149999999999999,63.33668341708543,63.03135078376958,63.88292207305182,101.322,62.26060000000001,46.943517485133135,47.86838205248489,50.81991415423351,102.01799999977857,137.46387244209006,36.62131920516635
0.368298368298368,0.316,63.22665566639166,62.92957323933098,63.78999474986875,100.626,61.8473,46.95073363713423,47.8126832879098,50.903168377248946,101.32199999977685,136.83368400378404,36.83686238730508
0.369463869463869,0.3169999999999999,63.11655291382284,62.827795694892366,63.69691742293556,99.929,61.43410000000001,46.95880387879612,47.757278214465735,50.985711860267216,100.62599999977763,136.17826381088054,37.05027316879424
0.3706293706293703,0.318,63.006375159378976,62.72586814670366,63.60369009225231,99.2323,61.0211,46.96752223496396,47.702246642777475,51.067525566590156,99.92899999986018,135.49783651847574,37.261500917033764
0.37179487179487136,0.3189999999999999,62.89604740118503,62.6238655966399,63.51031275781894,98.535,60.6082,46.97673437471837,47.64764885312132,51.148590703510855,99.23229999986019,134.79266551697108,37.4704957128909
0.37296037296037265,0.32,62.785644641116015,62.52171304282607,63.416860421510535,97.837,60.1955,46.9863364865812,47.593545992061706,51.22888875145053,98.5349999998611,134.06304725456766,37.67720843036019
0.37412587412587367,0.3209999999999999,62.67501687542188,62.419485487137166,63.32333308332707,97.1381,59.783,46.99622777905613,47.54001512489021,51.308401488015754,97.83699999985987,133.30930480746176,37.881590802166144
0.37529137529137496,0.322,62.56423910597765,62.31718292957324,63.22965574139353,96.438,59.3707,47.00625685738498,47.48714931215483,51.387111006584306,97.13809999985946,132.53178123075708,38.08359547024027
0.376456876456876,0.3229999999999999,62.453161329033215,62.21465536638415,63.135828395709886,95.7365,58.9586,47.01621593222645,47.43504712840541,51.46499972946889,96.43799999985934,131.7308332068526,38.28317602122052
0.3776223776223773,0.324,62.34193354833869,62.11197779944498,63.04192604815119,95.0332,58.5467,47.02589165426722,47.3838011114176,51.542050416146694,95.7364999998588,130.9068255564479,38.48028700833024
0.37878787878787834,0.3249999999999999,62.230405760144,62.00907522688067,62.94794869871747,94.3279,58.1351,47.03512559526871,47.333490204909076,51.618246167535325,95.03319999985857,130.06012722114355,38.67488396234869
0.37995337995337963,0.326,62.11857796444911,61.90602265056626,62.85389634740868,93.6202,57.7237,47.0438258571719,47.28417677433032,51.69357042777405,94.32789999985796,129.191109277439,38.866923395700255
0.38111888111888065,0.3269999999999999,62.006375159378976,61.80274506862671,62.7596939923498,92.9097,57.3126,47.051917917323124,47.235909263976126,51.76800698534879,93.62019999985752,128.3001453468347,39.0563628047336
0.38228438228438194,0.328,61.89379734493361,61.699167479186976,62.665341633540834,92.196,56.9016,47.059281671204864,47.1887319477744,51.84153997556198,92.90969999985803,127.38761443773194,39.24316067570304
0.383449883449883,0.3289999999999999,61.78076951923797,61.59528988224705,62.57091427285682,91.4786,56.4909,47.06573286745784,47.14269780693584,51.91415388619219,92.19599999985611,126.45390581802602,39.42727649953195
0.3846153846153843,0.33,61.66714167854196,61.49111227780694,62.47641191029775,90.7571,56.0804,47.07106329383678,47.09787378094311,51.98583356766209,91.47859999985513,125.49942506432167,39.60867079898311
